reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
710436,2020/11/25 05:00:00+00,EL COMAL TAQUERIA,9609 DIXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SURVEY,505
710437,2020/11/25 05:00:00+00,TUMBLEWEED,9701 DIXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SURVEY,506
710439,2020/11/25 05:00:00+00,ASIAN HOUSE,9707 DIXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SURVEY,507
710440,2020/11/25 05:00:00+00,MR GATTI'S,10035 DIXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SURVEY,508
710441,2020/11/25 05:00:00+00,CARRETA TWO,10105 DIXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SURVEY,509
712316,2020/11/25 05:00:00+00,LAB CORP,3901 DUTCHMANS LN STE 106,40207.0,2020/11/25 05:00:00+00,4,SURVEY,510
709644,2020/11/18 05:00:00+00,SUPER CUTS,3127 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,511
709645,2020/11/18 05:00:00+00,STATE FARM,3141 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,512
709646,2020/11/18 05:00:00+00,JD BECKER CARDVILLE,3151 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,513
709648,2020/11/18 05:00:00+00,T - MOBILE,3105 SOUTH 3RD ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,514
709649,2020/11/18 05:00:00+00,CIRCLE K #4703222,8320 OLD 3RD STREET RD,40272.0,2020/11/18 05:00:00+00,4,SURVEY,515
709650,2020/11/18 05:00:00+00,CIRCLE K #4703235,7800 ST. ANDREWS CHURCH RD,40214.0,2020/11/18 05:00:00+00,4,SURVEY,516
709651,2020/11/18 05:00:00+00,STARBUCKS,3103 SOUTH 3RD ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,517
709652,2020/11/18 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/11/18 05:00:00+00,4,SURVEY,518
709653,2020/11/18 05:00:00+00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/11/18 05:00:00+00,4,SURVEY,519
709654,2020/11/18 05:00:00+00,FED EX,3107 SOUTH 3RD ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,520
709655,2020/11/18 05:00:00+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/11/18 05:00:00+00,4,SURVEY,521
709656,2020/11/18 05:00:00+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/11/18 05:00:00+00,4,SURVEY,522
709657,2020/11/18 05:00:00+00,FOOD MART CARDINAL STAR,1927 SOUTH 4TH ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,523
709658,2020/11/18 05:00:00+00,CIRCLE K #4700111,9200 DIXIE HWY,40272.0,2020/11/18 05:00:00+00,4,SURVEY,524
709659,2020/11/18 05:00:00+00,LAUNDRY CONNECTION,1907 SOUTH 4TH ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,525
