UK_CSV0000000000002183__16::0::upload_two_fourmaxave,UK_CSV0000000000002183__16::1::download_two_fourminave,UK_CSV0000000000002183__16::2::netflix_failed_two_fourhr,UK_CSV0000000000002183__16::3::download_two_one_two_twopm,UK_CSV0000000000002183__16::4::ruralweight,UK_CSV0000000000002183__16::5::download_zero_sixam,UK_CSV0000000000002183__16::6::downloadpeakave,UK_CSV0000000000002183__16::7::packet_loss_two_fourh,UK_CSV0000000000002183__16::8::dns_failurepeak,UK_CSV0000000000002183__16::9::jitterupstreampeak,UK_CSV0000000000002183__16::10::download_one_eight_one_ninepm,UK_CSV0000000000002183__16::11::i_player_startup_delay_peak,UK_CSV0000000000002183__16::12::dns_rate_two_fourh,UK_CSV0000000000002183__16::13::ispwghts,UK_CSV0000000000002183__16::14::i_player_sd_two_fourhr,UK_CSV0000000000002183__16::15::netflix_sd_peak,UK_CSV0000000000002183__16::16::netflix_failed_peak,UK_CSV0000000000002183__16::17::latency_two_fourh,UK_CSV0000000000002183__16::18::download_two_threepm_zero_zeromidnight,UK_CSV0000000000002183__16::19::netflix_startup_delay_two_fourhr,UK_CSV0000000000002183__16::20::country,UK_CSV0000000000002183__16::21::webloading_two_fourh,UK_CSV0000000000002183__16::22::uploadpeakminave,UK_CSV0000000000002183__16::23::jitterdownstream_two_fourh,UK_CSV0000000000002183__16::24::downloadpeakminave,UK_CSV0000000000002183__16::25::download_sixam_one_twoam,UK_CSV0000000000002183__16::26::netflix_startup_delay_peak,UK_CSV0000000000002183__16::27::jitterupstream_two_fourh,UK_CSV0000000000002183__16::28::you_tube_failed_two_fourhr,UK_CSV0000000000002183__16::29::i_player_uhd_peak
UK_CSV0000000000002183__16 § 0 § 1214,UK_CSV0000000000002183__16 § 1 § 1214,UK_CSV0000000000002183__16 § 2 § 1214,UK_CSV0000000000002183__16 § 3 § 1214,UK_CSV0000000000002183__16 § 4 § 1214,UK_CSV0000000000002183__16 § 5 § 1214,UK_CSV0000000000002183__16 § 6 § 1214,UK_CSV0000000000002183__16 § 7 § 1214,UK_CSV0000000000002183__16 § 8 § 1214,UK_CSV0000000000002183__16 § 9 § 1214,UK_CSV0000000000002183__16 § 10 § 1214,UK_CSV0000000000002183__16 § 11 § 1214,UK_CSV0000000000002183__16 § 12 § 1214,UK_CSV0000000000002183__16 § 13 § 1214,UK_CSV0000000000002183__16 § 14 § 1214,UK_CSV0000000000002183__16 § 15 § 1214,UK_CSV0000000000002183__16 § 16 § 1214,UK_CSV0000000000002183__16 § 17 § 1214,UK_CSV0000000000002183__16 § 18 § 1214,UK_CSV0000000000002183__16 § 19 § 1214,UK_CSV0000000000002183__16 § 20 § 1214,UK_CSV0000000000002183__16 § 21 § 1214,UK_CSV0000000000002183__16 § 22 § 1214,UK_CSV0000000000002183__16 § 23 § 1214,UK_CSV0000000000002183__16 § 24 § 1214,UK_CSV0000000000002183__16 § 25 § 1214,UK_CSV0000000000002183__16 § 26 § 1214,UK_CSV0000000000002183__16 § 27 § 1214,UK_CSV0000000000002183__16 § 28 § 1214,UK_CSV0000000000002183__16 § 29 § 1214
UK_CSV0000000000002183__16 § 0 § 1215,UK_CSV0000000000002183__16 § 1 § 1215,UK_CSV0000000000002183__16 § 2 § 1215,UK_CSV0000000000002183__16 § 3 § 1215,UK_CSV0000000000002183__16 § 4 § 1215,UK_CSV0000000000002183__16 § 5 § 1215,UK_CSV0000000000002183__16 § 6 § 1215,UK_CSV0000000000002183__16 § 7 § 1215,UK_CSV0000000000002183__16 § 8 § 1215,UK_CSV0000000000002183__16 § 9 § 1215,UK_CSV0000000000002183__16 § 10 § 1215,UK_CSV0000000000002183__16 § 11 § 1215,UK_CSV0000000000002183__16 § 12 § 1215,UK_CSV0000000000002183__16 § 13 § 1215,UK_CSV0000000000002183__16 § 14 § 1215,UK_CSV0000000000002183__16 § 15 § 1215,UK_CSV0000000000002183__16 § 16 § 1215,UK_CSV0000000000002183__16 § 17 § 1215,UK_CSV0000000000002183__16 § 18 § 1215,UK_CSV0000000000002183__16 § 19 § 1215,UK_CSV0000000000002183__16 § 20 § 1215,UK_CSV0000000000002183__16 § 21 § 1215,UK_CSV0000000000002183__16 § 22 § 1215,UK_CSV0000000000002183__16 § 23 § 1215,UK_CSV0000000000002183__16 § 24 § 1215,UK_CSV0000000000002183__16 § 25 § 1215,UK_CSV0000000000002183__16 § 26 § 1215,UK_CSV0000000000002183__16 § 27 § 1215,UK_CSV0000000000002183__16 § 28 § 1215,UK_CSV0000000000002183__16 § 29 § 1215
UK_CSV0000000000002183__16 § 0 § 1216,UK_CSV0000000000002183__16 § 1 § 1216,UK_CSV0000000000002183__16 § 2 § 1216,UK_CSV0000000000002183__16 § 3 § 1216,UK_CSV0000000000002183__16 § 4 § 1216,UK_CSV0000000000002183__16 § 5 § 1216,UK_CSV0000000000002183__16 § 6 § 1216,UK_CSV0000000000002183__16 § 7 § 1216,UK_CSV0000000000002183__16 § 8 § 1216,UK_CSV0000000000002183__16 § 9 § 1216,UK_CSV0000000000002183__16 § 10 § 1216,UK_CSV0000000000002183__16 § 11 § 1216,UK_CSV0000000000002183__16 § 12 § 1216,UK_CSV0000000000002183__16 § 13 § 1216,UK_CSV0000000000002183__16 § 14 § 1216,UK_CSV0000000000002183__16 § 15 § 1216,UK_CSV0000000000002183__16 § 16 § 1216,UK_CSV0000000000002183__16 § 17 § 1216,UK_CSV0000000000002183__16 § 18 § 1216,UK_CSV0000000000002183__16 § 19 § 1216,UK_CSV0000000000002183__16 § 20 § 1216,UK_CSV0000000000002183__16 § 21 § 1216,UK_CSV0000000000002183__16 § 22 § 1216,UK_CSV0000000000002183__16 § 23 § 1216,UK_CSV0000000000002183__16 § 24 § 1216,UK_CSV0000000000002183__16 § 25 § 1216,UK_CSV0000000000002183__16 § 26 § 1216,UK_CSV0000000000002183__16 § 27 § 1216,UK_CSV0000000000002183__16 § 28 § 1216,UK_CSV0000000000002183__16 § 29 § 1216
UK_CSV0000000000002183__16 § 0 § 1217,UK_CSV0000000000002183__16 § 1 § 1217,UK_CSV0000000000002183__16 § 2 § 1217,UK_CSV0000000000002183__16 § 3 § 1217,UK_CSV0000000000002183__16 § 4 § 1217,UK_CSV0000000000002183__16 § 5 § 1217,UK_CSV0000000000002183__16 § 6 § 1217,UK_CSV0000000000002183__16 § 7 § 1217,UK_CSV0000000000002183__16 § 8 § 1217,UK_CSV0000000000002183__16 § 9 § 1217,UK_CSV0000000000002183__16 § 10 § 1217,UK_CSV0000000000002183__16 § 11 § 1217,UK_CSV0000000000002183__16 § 12 § 1217,UK_CSV0000000000002183__16 § 13 § 1217,UK_CSV0000000000002183__16 § 14 § 1217,UK_CSV0000000000002183__16 § 15 § 1217,UK_CSV0000000000002183__16 § 16 § 1217,UK_CSV0000000000002183__16 § 17 § 1217,UK_CSV0000000000002183__16 § 18 § 1217,UK_CSV0000000000002183__16 § 19 § 1217,UK_CSV0000000000002183__16 § 20 § 1217,UK_CSV0000000000002183__16 § 21 § 1217,UK_CSV0000000000002183__16 § 22 § 1217,UK_CSV0000000000002183__16 § 23 § 1217,UK_CSV0000000000002183__16 § 24 § 1217,UK_CSV0000000000002183__16 § 25 § 1217,UK_CSV0000000000002183__16 § 26 § 1217,UK_CSV0000000000002183__16 § 27 § 1217,UK_CSV0000000000002183__16 § 28 § 1217,UK_CSV0000000000002183__16 § 29 § 1217
UK_CSV0000000000002183__16 § 0 § 1218,UK_CSV0000000000002183__16 § 1 § 1218,UK_CSV0000000000002183__16 § 2 § 1218,UK_CSV0000000000002183__16 § 3 § 1218,UK_CSV0000000000002183__16 § 4 § 1218,UK_CSV0000000000002183__16 § 5 § 1218,UK_CSV0000000000002183__16 § 6 § 1218,UK_CSV0000000000002183__16 § 7 § 1218,UK_CSV0000000000002183__16 § 8 § 1218,UK_CSV0000000000002183__16 § 9 § 1218,UK_CSV0000000000002183__16 § 10 § 1218,UK_CSV0000000000002183__16 § 11 § 1218,UK_CSV0000000000002183__16 § 12 § 1218,UK_CSV0000000000002183__16 § 13 § 1218,UK_CSV0000000000002183__16 § 14 § 1218,UK_CSV0000000000002183__16 § 15 § 1218,UK_CSV0000000000002183__16 § 16 § 1218,UK_CSV0000000000002183__16 § 17 § 1218,UK_CSV0000000000002183__16 § 18 § 1218,UK_CSV0000000000002183__16 § 19 § 1218,UK_CSV0000000000002183__16 § 20 § 1218,UK_CSV0000000000002183__16 § 21 § 1218,UK_CSV0000000000002183__16 § 22 § 1218,UK_CSV0000000000002183__16 § 23 § 1218,UK_CSV0000000000002183__16 § 24 § 1218,UK_CSV0000000000002183__16 § 25 § 1218,UK_CSV0000000000002183__16 § 26 § 1218,UK_CSV0000000000002183__16 § 27 § 1218,UK_CSV0000000000002183__16 § 28 § 1218,UK_CSV0000000000002183__16 § 29 § 1218
UK_CSV0000000000002183__16 § 0 § 1219,UK_CSV0000000000002183__16 § 1 § 1219,UK_CSV0000000000002183__16 § 2 § 1219,UK_CSV0000000000002183__16 § 3 § 1219,UK_CSV0000000000002183__16 § 4 § 1219,UK_CSV0000000000002183__16 § 5 § 1219,UK_CSV0000000000002183__16 § 6 § 1219,UK_CSV0000000000002183__16 § 7 § 1219,UK_CSV0000000000002183__16 § 8 § 1219,UK_CSV0000000000002183__16 § 9 § 1219,UK_CSV0000000000002183__16 § 10 § 1219,UK_CSV0000000000002183__16 § 11 § 1219,UK_CSV0000000000002183__16 § 12 § 1219,UK_CSV0000000000002183__16 § 13 § 1219,UK_CSV0000000000002183__16 § 14 § 1219,UK_CSV0000000000002183__16 § 15 § 1219,UK_CSV0000000000002183__16 § 16 § 1219,UK_CSV0000000000002183__16 § 17 § 1219,UK_CSV0000000000002183__16 § 18 § 1219,UK_CSV0000000000002183__16 § 19 § 1219,UK_CSV0000000000002183__16 § 20 § 1219,UK_CSV0000000000002183__16 § 21 § 1219,UK_CSV0000000000002183__16 § 22 § 1219,UK_CSV0000000000002183__16 § 23 § 1219,UK_CSV0000000000002183__16 § 24 § 1219,UK_CSV0000000000002183__16 § 25 § 1219,UK_CSV0000000000002183__16 § 26 § 1219,UK_CSV0000000000002183__16 § 27 § 1219,UK_CSV0000000000002183__16 § 28 § 1219,UK_CSV0000000000002183__16 § 29 § 1219
UK_CSV0000000000002183__16 § 0 § 1220,UK_CSV0000000000002183__16 § 1 § 1220,UK_CSV0000000000002183__16 § 2 § 1220,UK_CSV0000000000002183__16 § 3 § 1220,UK_CSV0000000000002183__16 § 4 § 1220,UK_CSV0000000000002183__16 § 5 § 1220,UK_CSV0000000000002183__16 § 6 § 1220,UK_CSV0000000000002183__16 § 7 § 1220,UK_CSV0000000000002183__16 § 8 § 1220,UK_CSV0000000000002183__16 § 9 § 1220,UK_CSV0000000000002183__16 § 10 § 1220,UK_CSV0000000000002183__16 § 11 § 1220,UK_CSV0000000000002183__16 § 12 § 1220,UK_CSV0000000000002183__16 § 13 § 1220,UK_CSV0000000000002183__16 § 14 § 1220,UK_CSV0000000000002183__16 § 15 § 1220,UK_CSV0000000000002183__16 § 16 § 1220,UK_CSV0000000000002183__16 § 17 § 1220,UK_CSV0000000000002183__16 § 18 § 1220,UK_CSV0000000000002183__16 § 19 § 1220,UK_CSV0000000000002183__16 § 20 § 1220,UK_CSV0000000000002183__16 § 21 § 1220,UK_CSV0000000000002183__16 § 22 § 1220,UK_CSV0000000000002183__16 § 23 § 1220,UK_CSV0000000000002183__16 § 24 § 1220,UK_CSV0000000000002183__16 § 25 § 1220,UK_CSV0000000000002183__16 § 26 § 1220,UK_CSV0000000000002183__16 § 27 § 1220,UK_CSV0000000000002183__16 § 28 § 1220,UK_CSV0000000000002183__16 § 29 § 1220
UK_CSV0000000000002183__16 § 0 § 1221,UK_CSV0000000000002183__16 § 1 § 1221,UK_CSV0000000000002183__16 § 2 § 1221,UK_CSV0000000000002183__16 § 3 § 1221,UK_CSV0000000000002183__16 § 4 § 1221,UK_CSV0000000000002183__16 § 5 § 1221,UK_CSV0000000000002183__16 § 6 § 1221,UK_CSV0000000000002183__16 § 7 § 1221,UK_CSV0000000000002183__16 § 8 § 1221,UK_CSV0000000000002183__16 § 9 § 1221,UK_CSV0000000000002183__16 § 10 § 1221,UK_CSV0000000000002183__16 § 11 § 1221,UK_CSV0000000000002183__16 § 12 § 1221,UK_CSV0000000000002183__16 § 13 § 1221,UK_CSV0000000000002183__16 § 14 § 1221,UK_CSV0000000000002183__16 § 15 § 1221,UK_CSV0000000000002183__16 § 16 § 1221,UK_CSV0000000000002183__16 § 17 § 1221,UK_CSV0000000000002183__16 § 18 § 1221,UK_CSV0000000000002183__16 § 19 § 1221,UK_CSV0000000000002183__16 § 20 § 1221,UK_CSV0000000000002183__16 § 21 § 1221,UK_CSV0000000000002183__16 § 22 § 1221,UK_CSV0000000000002183__16 § 23 § 1221,UK_CSV0000000000002183__16 § 24 § 1221,UK_CSV0000000000002183__16 § 25 § 1221,UK_CSV0000000000002183__16 § 26 § 1221,UK_CSV0000000000002183__16 § 27 § 1221,UK_CSV0000000000002183__16 § 28 § 1221,UK_CSV0000000000002183__16 § 29 § 1221
UK_CSV0000000000002183__16 § 0 § 1222,UK_CSV0000000000002183__16 § 1 § 1222,UK_CSV0000000000002183__16 § 2 § 1222,UK_CSV0000000000002183__16 § 3 § 1222,UK_CSV0000000000002183__16 § 4 § 1222,UK_CSV0000000000002183__16 § 5 § 1222,UK_CSV0000000000002183__16 § 6 § 1222,UK_CSV0000000000002183__16 § 7 § 1222,UK_CSV0000000000002183__16 § 8 § 1222,UK_CSV0000000000002183__16 § 9 § 1222,UK_CSV0000000000002183__16 § 10 § 1222,UK_CSV0000000000002183__16 § 11 § 1222,UK_CSV0000000000002183__16 § 12 § 1222,UK_CSV0000000000002183__16 § 13 § 1222,UK_CSV0000000000002183__16 § 14 § 1222,UK_CSV0000000000002183__16 § 15 § 1222,UK_CSV0000000000002183__16 § 16 § 1222,UK_CSV0000000000002183__16 § 17 § 1222,UK_CSV0000000000002183__16 § 18 § 1222,UK_CSV0000000000002183__16 § 19 § 1222,UK_CSV0000000000002183__16 § 20 § 1222,UK_CSV0000000000002183__16 § 21 § 1222,UK_CSV0000000000002183__16 § 22 § 1222,UK_CSV0000000000002183__16 § 23 § 1222,UK_CSV0000000000002183__16 § 24 § 1222,UK_CSV0000000000002183__16 § 25 § 1222,UK_CSV0000000000002183__16 § 26 § 1222,UK_CSV0000000000002183__16 § 27 § 1222,UK_CSV0000000000002183__16 § 28 § 1222,UK_CSV0000000000002183__16 § 29 § 1222
UK_CSV0000000000002183__16 § 0 § 1223,UK_CSV0000000000002183__16 § 1 § 1223,UK_CSV0000000000002183__16 § 2 § 1223,UK_CSV0000000000002183__16 § 3 § 1223,UK_CSV0000000000002183__16 § 4 § 1223,UK_CSV0000000000002183__16 § 5 § 1223,UK_CSV0000000000002183__16 § 6 § 1223,UK_CSV0000000000002183__16 § 7 § 1223,UK_CSV0000000000002183__16 § 8 § 1223,UK_CSV0000000000002183__16 § 9 § 1223,UK_CSV0000000000002183__16 § 10 § 1223,UK_CSV0000000000002183__16 § 11 § 1223,UK_CSV0000000000002183__16 § 12 § 1223,UK_CSV0000000000002183__16 § 13 § 1223,UK_CSV0000000000002183__16 § 14 § 1223,UK_CSV0000000000002183__16 § 15 § 1223,UK_CSV0000000000002183__16 § 16 § 1223,UK_CSV0000000000002183__16 § 17 § 1223,UK_CSV0000000000002183__16 § 18 § 1223,UK_CSV0000000000002183__16 § 19 § 1223,UK_CSV0000000000002183__16 § 20 § 1223,UK_CSV0000000000002183__16 § 21 § 1223,UK_CSV0000000000002183__16 § 22 § 1223,UK_CSV0000000000002183__16 § 23 § 1223,UK_CSV0000000000002183__16 § 24 § 1223,UK_CSV0000000000002183__16 § 25 § 1223,UK_CSV0000000000002183__16 § 26 § 1223,UK_CSV0000000000002183__16 § 27 § 1223,UK_CSV0000000000002183__16 § 28 § 1223,UK_CSV0000000000002183__16 § 29 § 1223
UK_CSV0000000000002183__16 § 0 § 1224,UK_CSV0000000000002183__16 § 1 § 1224,UK_CSV0000000000002183__16 § 2 § 1224,UK_CSV0000000000002183__16 § 3 § 1224,UK_CSV0000000000002183__16 § 4 § 1224,UK_CSV0000000000002183__16 § 5 § 1224,UK_CSV0000000000002183__16 § 6 § 1224,UK_CSV0000000000002183__16 § 7 § 1224,UK_CSV0000000000002183__16 § 8 § 1224,UK_CSV0000000000002183__16 § 9 § 1224,UK_CSV0000000000002183__16 § 10 § 1224,UK_CSV0000000000002183__16 § 11 § 1224,UK_CSV0000000000002183__16 § 12 § 1224,UK_CSV0000000000002183__16 § 13 § 1224,UK_CSV0000000000002183__16 § 14 § 1224,UK_CSV0000000000002183__16 § 15 § 1224,UK_CSV0000000000002183__16 § 16 § 1224,UK_CSV0000000000002183__16 § 17 § 1224,UK_CSV0000000000002183__16 § 18 § 1224,UK_CSV0000000000002183__16 § 19 § 1224,UK_CSV0000000000002183__16 § 20 § 1224,UK_CSV0000000000002183__16 § 21 § 1224,UK_CSV0000000000002183__16 § 22 § 1224,UK_CSV0000000000002183__16 § 23 § 1224,UK_CSV0000000000002183__16 § 24 § 1224,UK_CSV0000000000002183__16 § 25 § 1224,UK_CSV0000000000002183__16 § 26 § 1224,UK_CSV0000000000002183__16 § 27 § 1224,UK_CSV0000000000002183__16 § 28 § 1224,UK_CSV0000000000002183__16 § 29 § 1224
UK_CSV0000000000002183__16 § 0 § 1225,UK_CSV0000000000002183__16 § 1 § 1225,UK_CSV0000000000002183__16 § 2 § 1225,UK_CSV0000000000002183__16 § 3 § 1225,UK_CSV0000000000002183__16 § 4 § 1225,UK_CSV0000000000002183__16 § 5 § 1225,UK_CSV0000000000002183__16 § 6 § 1225,UK_CSV0000000000002183__16 § 7 § 1225,UK_CSV0000000000002183__16 § 8 § 1225,UK_CSV0000000000002183__16 § 9 § 1225,UK_CSV0000000000002183__16 § 10 § 1225,UK_CSV0000000000002183__16 § 11 § 1225,UK_CSV0000000000002183__16 § 12 § 1225,UK_CSV0000000000002183__16 § 13 § 1225,UK_CSV0000000000002183__16 § 14 § 1225,UK_CSV0000000000002183__16 § 15 § 1225,UK_CSV0000000000002183__16 § 16 § 1225,UK_CSV0000000000002183__16 § 17 § 1225,UK_CSV0000000000002183__16 § 18 § 1225,UK_CSV0000000000002183__16 § 19 § 1225,UK_CSV0000000000002183__16 § 20 § 1225,UK_CSV0000000000002183__16 § 21 § 1225,UK_CSV0000000000002183__16 § 22 § 1225,UK_CSV0000000000002183__16 § 23 § 1225,UK_CSV0000000000002183__16 § 24 § 1225,UK_CSV0000000000002183__16 § 25 § 1225,UK_CSV0000000000002183__16 § 26 § 1225,UK_CSV0000000000002183__16 § 27 § 1225,UK_CSV0000000000002183__16 § 28 § 1225,UK_CSV0000000000002183__16 § 29 § 1225
UK_CSV0000000000002183__16 § 0 § 1226,UK_CSV0000000000002183__16 § 1 § 1226,UK_CSV0000000000002183__16 § 2 § 1226,UK_CSV0000000000002183__16 § 3 § 1226,UK_CSV0000000000002183__16 § 4 § 1226,UK_CSV0000000000002183__16 § 5 § 1226,UK_CSV0000000000002183__16 § 6 § 1226,UK_CSV0000000000002183__16 § 7 § 1226,UK_CSV0000000000002183__16 § 8 § 1226,UK_CSV0000000000002183__16 § 9 § 1226,UK_CSV0000000000002183__16 § 10 § 1226,UK_CSV0000000000002183__16 § 11 § 1226,UK_CSV0000000000002183__16 § 12 § 1226,UK_CSV0000000000002183__16 § 13 § 1226,UK_CSV0000000000002183__16 § 14 § 1226,UK_CSV0000000000002183__16 § 15 § 1226,UK_CSV0000000000002183__16 § 16 § 1226,UK_CSV0000000000002183__16 § 17 § 1226,UK_CSV0000000000002183__16 § 18 § 1226,UK_CSV0000000000002183__16 § 19 § 1226,UK_CSV0000000000002183__16 § 20 § 1226,UK_CSV0000000000002183__16 § 21 § 1226,UK_CSV0000000000002183__16 § 22 § 1226,UK_CSV0000000000002183__16 § 23 § 1226,UK_CSV0000000000002183__16 § 24 § 1226,UK_CSV0000000000002183__16 § 25 § 1226,UK_CSV0000000000002183__16 § 26 § 1226,UK_CSV0000000000002183__16 § 27 § 1226,UK_CSV0000000000002183__16 § 28 § 1226,UK_CSV0000000000002183__16 § 29 § 1226
UK_CSV0000000000002183__16 § 0 § 1227,UK_CSV0000000000002183__16 § 1 § 1227,UK_CSV0000000000002183__16 § 2 § 1227,UK_CSV0000000000002183__16 § 3 § 1227,UK_CSV0000000000002183__16 § 4 § 1227,UK_CSV0000000000002183__16 § 5 § 1227,UK_CSV0000000000002183__16 § 6 § 1227,UK_CSV0000000000002183__16 § 7 § 1227,UK_CSV0000000000002183__16 § 8 § 1227,UK_CSV0000000000002183__16 § 9 § 1227,UK_CSV0000000000002183__16 § 10 § 1227,UK_CSV0000000000002183__16 § 11 § 1227,UK_CSV0000000000002183__16 § 12 § 1227,UK_CSV0000000000002183__16 § 13 § 1227,UK_CSV0000000000002183__16 § 14 § 1227,UK_CSV0000000000002183__16 § 15 § 1227,UK_CSV0000000000002183__16 § 16 § 1227,UK_CSV0000000000002183__16 § 17 § 1227,UK_CSV0000000000002183__16 § 18 § 1227,UK_CSV0000000000002183__16 § 19 § 1227,UK_CSV0000000000002183__16 § 20 § 1227,UK_CSV0000000000002183__16 § 21 § 1227,UK_CSV0000000000002183__16 § 22 § 1227,UK_CSV0000000000002183__16 § 23 § 1227,UK_CSV0000000000002183__16 § 24 § 1227,UK_CSV0000000000002183__16 § 25 § 1227,UK_CSV0000000000002183__16 § 26 § 1227,UK_CSV0000000000002183__16 § 27 § 1227,UK_CSV0000000000002183__16 § 28 § 1227,UK_CSV0000000000002183__16 § 29 § 1227
UK_CSV0000000000002183__16 § 0 § 1228,UK_CSV0000000000002183__16 § 1 § 1228,UK_CSV0000000000002183__16 § 2 § 1228,UK_CSV0000000000002183__16 § 3 § 1228,UK_CSV0000000000002183__16 § 4 § 1228,UK_CSV0000000000002183__16 § 5 § 1228,UK_CSV0000000000002183__16 § 6 § 1228,UK_CSV0000000000002183__16 § 7 § 1228,UK_CSV0000000000002183__16 § 8 § 1228,UK_CSV0000000000002183__16 § 9 § 1228,UK_CSV0000000000002183__16 § 10 § 1228,UK_CSV0000000000002183__16 § 11 § 1228,UK_CSV0000000000002183__16 § 12 § 1228,UK_CSV0000000000002183__16 § 13 § 1228,UK_CSV0000000000002183__16 § 14 § 1228,UK_CSV0000000000002183__16 § 15 § 1228,UK_CSV0000000000002183__16 § 16 § 1228,UK_CSV0000000000002183__16 § 17 § 1228,UK_CSV0000000000002183__16 § 18 § 1228,UK_CSV0000000000002183__16 § 19 § 1228,UK_CSV0000000000002183__16 § 20 § 1228,UK_CSV0000000000002183__16 § 21 § 1228,UK_CSV0000000000002183__16 § 22 § 1228,UK_CSV0000000000002183__16 § 23 § 1228,UK_CSV0000000000002183__16 § 24 § 1228,UK_CSV0000000000002183__16 § 25 § 1228,UK_CSV0000000000002183__16 § 26 § 1228,UK_CSV0000000000002183__16 § 27 § 1228,UK_CSV0000000000002183__16 § 28 § 1228,UK_CSV0000000000002183__16 § 29 § 1228
UK_CSV0000000000002183__16 § 0 § 1229,UK_CSV0000000000002183__16 § 1 § 1229,UK_CSV0000000000002183__16 § 2 § 1229,UK_CSV0000000000002183__16 § 3 § 1229,UK_CSV0000000000002183__16 § 4 § 1229,UK_CSV0000000000002183__16 § 5 § 1229,UK_CSV0000000000002183__16 § 6 § 1229,UK_CSV0000000000002183__16 § 7 § 1229,UK_CSV0000000000002183__16 § 8 § 1229,UK_CSV0000000000002183__16 § 9 § 1229,UK_CSV0000000000002183__16 § 10 § 1229,UK_CSV0000000000002183__16 § 11 § 1229,UK_CSV0000000000002183__16 § 12 § 1229,UK_CSV0000000000002183__16 § 13 § 1229,UK_CSV0000000000002183__16 § 14 § 1229,UK_CSV0000000000002183__16 § 15 § 1229,UK_CSV0000000000002183__16 § 16 § 1229,UK_CSV0000000000002183__16 § 17 § 1229,UK_CSV0000000000002183__16 § 18 § 1229,UK_CSV0000000000002183__16 § 19 § 1229,UK_CSV0000000000002183__16 § 20 § 1229,UK_CSV0000000000002183__16 § 21 § 1229,UK_CSV0000000000002183__16 § 22 § 1229,UK_CSV0000000000002183__16 § 23 § 1229,UK_CSV0000000000002183__16 § 24 § 1229,UK_CSV0000000000002183__16 § 25 § 1229,UK_CSV0000000000002183__16 § 26 § 1229,UK_CSV0000000000002183__16 § 27 § 1229,UK_CSV0000000000002183__16 § 28 § 1229,UK_CSV0000000000002183__16 § 29 § 1229
UK_CSV0000000000002183__16 § 0 § 1230,UK_CSV0000000000002183__16 § 1 § 1230,UK_CSV0000000000002183__16 § 2 § 1230,UK_CSV0000000000002183__16 § 3 § 1230,UK_CSV0000000000002183__16 § 4 § 1230,UK_CSV0000000000002183__16 § 5 § 1230,UK_CSV0000000000002183__16 § 6 § 1230,UK_CSV0000000000002183__16 § 7 § 1230,UK_CSV0000000000002183__16 § 8 § 1230,UK_CSV0000000000002183__16 § 9 § 1230,UK_CSV0000000000002183__16 § 10 § 1230,UK_CSV0000000000002183__16 § 11 § 1230,UK_CSV0000000000002183__16 § 12 § 1230,UK_CSV0000000000002183__16 § 13 § 1230,UK_CSV0000000000002183__16 § 14 § 1230,UK_CSV0000000000002183__16 § 15 § 1230,UK_CSV0000000000002183__16 § 16 § 1230,UK_CSV0000000000002183__16 § 17 § 1230,UK_CSV0000000000002183__16 § 18 § 1230,UK_CSV0000000000002183__16 § 19 § 1230,UK_CSV0000000000002183__16 § 20 § 1230,UK_CSV0000000000002183__16 § 21 § 1230,UK_CSV0000000000002183__16 § 22 § 1230,UK_CSV0000000000002183__16 § 23 § 1230,UK_CSV0000000000002183__16 § 24 § 1230,UK_CSV0000000000002183__16 § 25 § 1230,UK_CSV0000000000002183__16 § 26 § 1230,UK_CSV0000000000002183__16 § 27 § 1230,UK_CSV0000000000002183__16 § 28 § 1230,UK_CSV0000000000002183__16 § 29 § 1230
UK_CSV0000000000002183__16 § 0 § 1231,UK_CSV0000000000002183__16 § 1 § 1231,UK_CSV0000000000002183__16 § 2 § 1231,UK_CSV0000000000002183__16 § 3 § 1231,UK_CSV0000000000002183__16 § 4 § 1231,UK_CSV0000000000002183__16 § 5 § 1231,UK_CSV0000000000002183__16 § 6 § 1231,UK_CSV0000000000002183__16 § 7 § 1231,UK_CSV0000000000002183__16 § 8 § 1231,UK_CSV0000000000002183__16 § 9 § 1231,UK_CSV0000000000002183__16 § 10 § 1231,UK_CSV0000000000002183__16 § 11 § 1231,UK_CSV0000000000002183__16 § 12 § 1231,UK_CSV0000000000002183__16 § 13 § 1231,UK_CSV0000000000002183__16 § 14 § 1231,UK_CSV0000000000002183__16 § 15 § 1231,UK_CSV0000000000002183__16 § 16 § 1231,UK_CSV0000000000002183__16 § 17 § 1231,UK_CSV0000000000002183__16 § 18 § 1231,UK_CSV0000000000002183__16 § 19 § 1231,UK_CSV0000000000002183__16 § 20 § 1231,UK_CSV0000000000002183__16 § 21 § 1231,UK_CSV0000000000002183__16 § 22 § 1231,UK_CSV0000000000002183__16 § 23 § 1231,UK_CSV0000000000002183__16 § 24 § 1231,UK_CSV0000000000002183__16 § 25 § 1231,UK_CSV0000000000002183__16 § 26 § 1231,UK_CSV0000000000002183__16 § 27 § 1231,UK_CSV0000000000002183__16 § 28 § 1231,UK_CSV0000000000002183__16 § 29 § 1231
