crimeid_UK_CSV0000000000000587,monthvalue_UK_CSV0000000000000587,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000007347,monthvalue_UK_CSV0000000000007347
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271917,52.60718,On or near RICHMOND AVENUE,E01015674,Peterborough 006A,Investigation complete; no suspect identified,37211a06bd1d8992d7354e755c1477ebb81e41298ca8d5ed373d2fa523511a27,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.192003,52.157279,On or near GRAY'S ROAD,E01018246,South Cambridgeshire 013B,Investigation complete; no suspect identified,dae44ad7090e4de80422d1b340d6dd547a5a9e7e9c1afde0c25020d1e1ac275b,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.25578,52.398525,On or near WEST END,E01018033,East Cambridgeshire 003E,Investigation complete; no suspect identified,9b240453cab72baebca863ad61141c8ad404ebf2c7f630456f753601cea1d12f,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118701,52.208269,On or near BRIDGE STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified,408034410762e5f4498e85f981e28f9e9c8be1a7070c34ef1d28d0d3e31265c1,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.224377,52.591839,On or near CHERRYTREE GROVE,E01015605,Peterborough 008A,Offender given a caution,f9115e172c847df5c8740e11c81904a23d6a62ccf79cda073026fee7092d2dfa,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.267858,52.237173,On or near Park/Open Space,E01018187,Huntingdonshire 019A,Investigation complete; no suspect identified,6962b8ac621ee81494ad306524aedc9fee72c17190fe3254b8b3b71a8fed0960,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157065,52.195921,On or near BURNSIDE,E01017999,Cambridge 009C,Investigation complete; no suspect identified,8944638d2afb05ce64e8280669fc329325bf8e4b79d15afe719db42d85d846e6,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241368,52.600373,On or near CROCUS GROVE,E01015633,Peterborough 008D,Unable to prosecute suspect,96829bbcce73719ea540c14a399a2b6ae74ee42bf42efcc4c1ad0dfc278f7e73,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.165085,52.66201,On or near ELIZEBETH TERRACE,E01018071,Fenland 003C,Investigation complete; no suspect identified,41650c71e344afa4112ec4a946a2e637780c68bf4de71001faace166dc43f880,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127754,52.226495,On or near Parking Area,E01017978,Cambridge 001D,Investigation complete; no suspect identified,13aaa73c9e9bf3e2eedd72200b574800b3a0118b4e6cbbb5c2fe0c1a72086c7e,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.189496,52.265937,On or near GIBSON CLOSE,E01018300,South Cambridgeshire 004C,Unable to prosecute suspect,cdea6d880ed3bddcdaf645a340bfa0f6d4c5ca843a072c06dc6e1f4c0ccdaa73,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162655,52.66522,On or near HOGHERD'S LANE,E01033112,Fenland 003I,Unable to prosecute suspect,f97223eac1451bc77bc3e5b7d391e215b6129cd38adaf1759a80efa205fffb0b,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.203285,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,63b72513bace6842a8b7e5b3fccf91dcc43e5d7340dcb4e480f85887c5d68085,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121011,52.203921,On or near Shopping Area,E01032797,Cambridge 007G,Investigation complete; no suspect identified,5804569ca70d6b7a1f6316ab9eed641b3e12f172f183b785240b4d89b32b15a5,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.245497,52.401553,On or near BROOKE GROVE,E01033425,East Cambridgeshire 004F,Investigation complete; no suspect identified,3b9af9570568167f4eaf9f48d6530ccc3a2fa6782ff7a4cdc4b0e5a94f3456d7,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.390469,52.309688,On or near FELTONS,E01018035,East Cambridgeshire 007B,Investigation complete; no suspect identified,717d0d98e99da0a7c8ae2755102dbf6069ff31e0405c35f313e3deeded6a118e,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.221366,52.183388,On or near Supermarket,E01018244,South Cambridgeshire 011C,Investigation complete; no suspect identified,232273f361c2bfaec74f7a00614c8a9f1340de48cf54dbe25d775e9561ab70a9,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.337034,52.334667,On or near CHURCHGATE STREET,E01018052,East Cambridgeshire 006F,Investigation complete; no suspect identified,9be954d8c244c0880bc148a33763eee45f7c970f835af62107b08b600e6b20ef,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121038,52.234583,On or near STANLEY AVENUE,E01033121,South Cambridgeshire 006H,Investigation complete; no suspect identified,b2b7bc8beaf204505e53bb7f90ae8cac9dd59d12b9ded1350f990abee099e93e,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.309133,52.540834,On or near NEWCOMBE WAY,E01015647,Peterborough 021F,Investigation complete; no suspect identified,345c878e784b17ff9bc68d31132974312647721078f286e68249ebf6daf61d0c,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.077152,52.333837,On or near THE CRESCENT,E01018169,Huntingdonshire 013D,Investigation complete; no suspect identified,c405a1221c064cd46e62d582863ebc617bfc51a6b5ae5c62325a191bae9606d0,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273428,52.580031,On or near WINSLOW ROAD,E01015691,Peterborough 015E,Investigation complete; no suspect identified,19e0c9880dc0617115df8a1edf2d5e1fc5a7331ecad6c0a84e88660bae3ba437,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.022698,52.262732,On or near MANOR LANE,E01018223,South Cambridgeshire 005C,Investigation complete; no suspect identified,c7b874e598dd8c839543ec572b6957dcb6ca0f0ec7944761e8e08667d367c911,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.203285,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,e465f0493bf1817cc0cb1c21088ba7fe82bfcd06987343a8220d41b4d7c72f86,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250448,52.598907,On or near TENNYSON ROAD,E01015634,Peterborough 008E,Unable to prosecute suspect,e9e0ce2304d26fdeab4bc94313b7a1c783408b17181fa2f096e78c44ab4fafc3,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.106556,52.197211,On or near ST MARKS COURT,E01017985,Cambridge 007E,Investigation complete; no suspect identified,5843a829bc63616c376ecfa275d6cc1d17193a0c0497f07bc52178ae394deb98,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.283653,52.222541,On or near KYM ROAD,E01018174,Huntingdonshire 020C,Investigation complete; no suspect identified,dae4d707562c6fdffdf17684def4c69b6b21aa623faac081d31c7bb13eaba1a6,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140534,52.216705,On or near CHURCH STREET,E01032792,Cambridge 003F,Investigation complete; no suspect identified,665e918be43bf99f3d2e9f33672e05afd804449238221928a3416a212b978440,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271049,52.538441,On or near MORBORN ROAD,E01033175,Peterborough 023B,Investigation complete; no suspect identified,14a2b69fd459f36ab1d6de215a17bb6967fb2dec2dfb8dc8b180139763fb0a09,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278696,52.556687,On or near OUNDLE ROAD,E01015638,Peterborough 022A,Investigation complete; no suspect identified,9995da0dd107e0a9e5fcb3817072b26f4f662e55784002b1e6bae538fea218c4,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.307712,52.457031,On or near GRANBY STREET,E01018044,East Cambridgeshire 001C,Investigation complete; no suspect identified,2f546a1d0e242438dece710d3a2bd1b65751846b3a0de6036ced790901cc83f7,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145357,52.225637,On or near Sports/Recreation Area,E01017971,Cambridge 003B,Investigation complete; no suspect identified,95a1d51fafbd2547c634cfda5f98b37c2c5abeaf7aaadb3c41f022cbab672d3e,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.419828,52.583622,On or near ROBINS FIELD,E01015628,Peterborough 004D,Investigation complete; no suspect identified,785a8823c8cb1d02d97f662b38f9045b9e1bac8ab95f7d7b524191355429e714,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119762,52.209042,On or near PARK STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified,8452fbd1bdee60387273ea5d57194efee4c963f3146d83e2a270551c7cc08722,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.083012,52.337825,On or near TENNYSON AVENUE,E01018170,Huntingdonshire 011F,Investigation complete; no suspect identified,0ece475d997b6ebf469dd971c1cb660dda15b8a2eb9d3dd409458e4eab384297,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.066682,52.220786,On or near SQUIRE DRIVE,E01033113,South Cambridgeshire 020A,Local resolution,e67400cc926a348575921618b13c95ef25b7ea4bf437db74f52e1d595b3449b7,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.055677,52.458021,On or near WESLEY DRIVE,E01018062,Fenland 011A,Unable to prosecute suspect,09d9c601eeb663c0553cd70fc5c1ad263cf6210639bf9bc5ccd0cc6048f52314,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162268,52.185539,On or near Parking Area,E01017961,Cambridge 011C,Suspect charged,ee7575489ab2d36dce57bfe39a666c643886af85b736b4327370d07e3160a99a,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112471,52.210854,On or near POUND HILL,E01017958,Cambridge 005D,Investigation complete; no suspect identified,5267affc7f9420399d8bbcd8ea4788473c2c85893446dd52e24a2bf287a512e3,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.270355,52.608955,On or near DUDLEY AVENUE,E01015674,Peterborough 006A,Unable to prosecute suspect,56a7f830f6c2bfd3d2f9924b99923197c940bd9de7715d891a64f42cb06f6337,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.093505,52.555985,On or near NEWLANDS AVENUE,E01018080,Fenland 007D,Unable to prosecute suspect,9d1da15322bbddf447c1bed80b6074f29e2677323c1d2ef3b74328ace5561a41,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.289082,52.599867,On or near Pedestrian Subway,E01015591,Peterborough 011A,Investigation complete; no suspect identified,3073745dbeb0ed0509211e53a698f904473ab6e0314dee93c14dbe500a002fb3,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266755,52.607742,On or near DOVER ROAD,E01015674,Peterborough 006A,Unable to prosecute suspect,4fdf481724556c7e4413b88a4bcbc4856dc1ff95202bced0af365ca8ea14ed66,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.219184,52.553154,On or near BYRON CLOSE,E01015670,Peterborough 019C,Unable to prosecute suspect,cf6133c9fdd74838a5550c3570a41f9d03b4cd94f55409d35026bd436d3376cd,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.29787,52.456018,On or near CORNFIELD LANE,E01018046,East Cambridgeshire 001E,Unable to prosecute suspect,0003e3e68f6ab26e98b40157144d7b4b802aea221ee4d99d388d06a248881c5c,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.29787,52.456018,On or near CORNFIELD LANE,E01018046,East Cambridgeshire 001E,Unable to prosecute suspect,92af551e3e26bbb8d5b3c63d64e7c8c60c3fb5a12c3d3538858588846c4ea102,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.164798,52.122242,On or near TOWN CLOSE,E01018279,South Cambridgeshire 015A,Unable to prosecute suspect,ff73423210c05d93e7634798517fae6609dddf2fb8ce64e3e6c87a8004a5730c,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.164934,52.676022,On or near WORCESTER ROAD,E01018107,Fenland 002C,Investigation complete; no suspect identified,d920f5c5f56b2b4edef7f20ab29074900dbd5dcd01e8e39f28f6e41aa2345fa6,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.1739,52.068221,On or near THE STACKYARD,E01018238,South Cambridgeshire 017A,Unable to prosecute suspect,f3aa07d015780f9e6969df1b5b0b619fd807d49de96ba7a8c9128d8253a3ec99,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.170064,52.210438,On or near THE HOMING,E01017947,Cambridge 006E,Unable to prosecute suspect,ccc46b56d3933f324b0253c17bc381008e6afdbf26934df7a9ceca2b7d4adfc9,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132986,52.203372,On or near BRADMORE LANE,E01017991,Cambridge 008E,Unable to prosecute suspect,34d2177247474b1de3b89431b32652e18c3549673a1c64a00e79f1e9c3b0f8ea,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.007777,52.215532,On or near LAMBOURNE ROAD,E01018251,South Cambridgeshire 010C,Investigation complete; no suspect identified,2860eff1023abc957adece55eb0285dd689ebd72c9056103541f0c2a22ea82c7,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.143443,52.211446,On or near Supermarket,E01017943,Cambridge 006A,Unable to prosecute suspect,aa2802c035ba2a48bc2ef53da0e0839bb17a26f82185737aa8745b02f904b0b3,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.289389,52.603756,On or near MOWBRAY ROAD,E01015627,Peterborough 018A,Investigation complete; no suspect identified,d89dd883950ca00ee682465f216903ede62f32d291971bbf18866320c24289d5,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.203285,No location,E01032797,Cambridge 007G,Local resolution,2479283598bb5c8d250cff8b52af0dc3c035581c70e5719d48ead696f5c10bf8,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.177254,52.317369,On or near Conference/Exhibition Centre,E01018132,Huntingdonshire 014B,Investigation complete; no suspect identified,9e77d902d67d2f3a49d53a1cb1974d191cfce18e42a5853f77db638ec590852a,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.183638,52.330586,On or near Supermarket,E01018151,Huntingdonshire 012E,Formal action is not in the public interest,ec9f10d81e9935b67821e4fd6594828b5a87ba695397ac3ab806c7558af7b759,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257503,52.580751,On or near FULHAM ROAD,E01015665,Peterborough 016C,Unable to prosecute suspect,40938c0d168a30fa32a331194c3e06c408c6d26cbf7744a8eba299b84a7b8efb,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.275582,52.590564,On or near BROOKFURLONG,E01015662,Peterborough 009C,Unable to prosecute suspect,1f0004275960e6ff1e3cd8652a6c5d5f0a3c1b1bfaf291b71997ee49b1416590,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272818,52.621443,On or near Supermarket,E01015678,Peterborough 002A,Unable to prosecute suspect,c337cc806eb06adc22516166cff775104b9d3d27454d9da589ff6121c95cfd03,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245698,52.558495,On or near LANGFORD ROAD,E01015624,Peterborough 017C,Suspect charged,00ac96df7042d3f93c4c99314758336d226d291758f32150d5600f43729ac7ec,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.225353,52.587421,On or near TAIT CLOSE,E01015653,Peterborough 012D,Unable to prosecute suspect,bb00631fe70daafd42b46179e5aee7bfc9570e0a8c6504e27b8c11363fe579e4,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.208679,52.38876,On or near MANOR CLOSE,E01018039,East Cambridgeshire 005D,Unable to prosecute suspect,1729455775a86f5fb3510f5569d52640827a68a9bc46d718d115fe100dedf601,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.385118,52.642465,On or near MEADOWGATE,E01015589,Peterborough 004A,Unable to prosecute suspect,48ac1bc1d42e738f7cf06d15db3bd762a02d9541849d2e18473a92a994a06323,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.283653,52.222541,On or near KYM ROAD,E01018174,Huntingdonshire 020C,Investigation complete; no suspect identified,b6d6f1be72165071629d3a1e907f681e85d3122d982d49dc8059efdcd48bff43,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.104414,52.253134,On or near SCHOOL HILL,E01018260,South Cambridgeshire 006D,Investigation complete; no suspect identified,6e7ab960831b408d4fdf2dfaabc7e885ace2b6f86bb5d22588dbeddc664320d9,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.203285,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,650e4232516ffd177e3eebbff09edd90e4614253a14b36f93fd2d77a4361f9a7,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162268,52.185539,On or near Parking Area,E01017961,Cambridge 011C,Investigation complete; no suspect identified,a85b1defb7098205ba6dd14d2bfa17cb905acf4e13ed229728585327066a11a0,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.171965,52.212804,On or near JACK WARREN GREEN,E01017948,Cambridge 006F,Unable to prosecute suspect,c2c0d4c3788967e892dbbae4b47163e78de3d7b314eb9d6df664500aea0e515f,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.212366,52.290024,On or near PADDOCKS CHASE,E01018137,Huntingdonshire 017D,Investigation complete; no suspect identified,5fb388a3552b5b3024ae0fa124e836771608c2b8b5fb01b8c3532e7f24df34e4,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.303534,52.543379,On or near Parking Area,E01015647,Peterborough 021F,Investigation complete; no suspect identified,dff572d727a92983e21a0c9f07bfa12c1aa54ce3892d542a4fbad6e2fc47b678,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.204404,52.595764,On or near ST MICHAEL'S GATE,E01015613,Peterborough 013C,Suspect charged,2353b3f81c0d536a6df4a515b5aca20e6e510899128a21635671eacbcdfb2286,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.307812,52.543359,On or near TRESHAM ROAD,E01015644,Peterborough 018B,Investigation complete; no suspect identified,9eeb1212705d2120c6432e3a35b0118b01c9e802efb3890a34023fedebb4e07b,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.203285,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,94ad26f61a4ed817d9a696172ebf8b2aff82024cab638eb60d137e3753dd2092,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.230657,52.574122,On or near EASTGATE,E01015611,Peterborough 013B,Investigation complete; no suspect identified,b058d6d3b12e40d24855de08c37214d7be4b894259bb4815f0f622fe7958ec76,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.221366,52.183388,On or near Supermarket,E01018244,South Cambridgeshire 011C,Investigation complete; no suspect identified,e58684a25636772e644b6c768f977d0e617e778fe399e2992d828b3f5365b5b3,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.2308,52.313112,On or near ACHESON ROAD,E01018116,Huntingdonshire 010D,Unable to prosecute suspect,af3b72f4cacc0f6fed8768e3e3a6340180d3962e9542a6b13cbe1feb75bbacf5,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.113859,52.172874,On or near ANSTEY WAY,E01018003,Cambridge 012B,Investigation complete; no suspect identified,765aed40dcc49cf851ceb673973155d288b5ba0cc9f1a4eb464726fe4347bd16,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284135,52.544709,On or near BRAYBROOK,E01015643,Peterborough 023A,Investigation complete; no suspect identified,949d95d5cd1ed414c53f8ab5477e14eef069965fe98519294d1d060be2a49d87,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.133376,52.082921,On or near FOX HILL,E01018290,South Cambridgeshire 019D,Unable to prosecute suspect,69af600b34da22df34f9054ff593d316f3745f36dbc26f05ad7bf312e1515e13,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.282571,52.620614,On or near CRANEMORE,E01015679,Peterborough 001D,Unable to prosecute suspect,0a8fa96b2fb3bb05efcfb3606dad57eb75ec39cf174382366acd6818499d2374,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257315,52.221777,On or near Parking Area,E01018184,Huntingdonshire 021D,Unable to prosecute suspect,34596eb68e698d9dd4581c8ae846450bca3e27a4b7447e77adad074f348ccf51,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.109553,52.330565,On or near THICKET ROAD,E01018205,Huntingdonshire 016F,Investigation complete; no suspect identified,a359b1ed22fe5da235fc9fb4d349f9c91c868c559b8c10ab0773ee0814ef38d9,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.042951,52.453692,On or near ALMA TERRACE,E01018105,Fenland 011C,Investigation complete; no suspect identified,8fbef66018f9e9884e110a81a4b0abea578b369ab38a20e8a1b86e12553493a3,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.080685,52.317323,On or near LONDON ROAD,E01018203,Huntingdonshire 016D,Investigation complete; no suspect identified,e643e27051dc3adc10eea2ec92c799e94084670a4984e6538c77405a6fedce23,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145357,52.225637,On or near Sports/Recreation Area,E01017971,Cambridge 003B,Investigation complete; no suspect identified,a93460ba00fa2947c6a624d33d82fb8879210c1b2517d1b2c55555ef40f323bf,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.303534,52.543379,On or near Parking Area,E01015647,Peterborough 021F,Investigation complete; no suspect identified,6a25f62785d6256cd4467c1bff1da55976bf01051ba7863f7da4ac2a1c35c8fc,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.164356,52.661331,On or near ONYX COURT,E01033112,Fenland 003I,Investigation complete; no suspect identified,4b2533d60c5abc6f815862a6fd911e5de3c69abf85f774d2cc402dadf931fb17,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.269336,52.227394,On or near SOUTH STREET,E01018187,Huntingdonshire 019A,Investigation complete; no suspect identified,c8d8c25a30f5815ef35c9b2b46124c50fe8a9aba98d7e00f71f5d3ac3f6fa829,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240974,52.596573,On or near Petrol Station,E01015633,Peterborough 008D,Investigation complete; no suspect identified,c38901fae51f44c14f75652478ec6da46e696e697bba66c3a86f83d8ffbc6d97,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.253953,52.575385,On or near MIDLAND ROAD,E01015688,Peterborough 016D,Unable to prosecute suspect,98fd9677817056f5f68aa365a6b3b6b9a9cb4ac0c1193904e5a4fd782c302f03,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.207329,52.594999,On or near WHITTINGTON,E01015613,Peterborough 013C,Investigation complete; no suspect identified,7701d268c9622d4c7b8a35774c62f64115b6d2fcb82c3f61290ce3933102ef4a,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.16901,52.315192,On or near CROFTFIELD ROAD,E01018133,Huntingdonshire 014C,Investigation complete; no suspect identified,9447700df7a37f82e5868d63ce4df3199921ada0639a331a2e577db43d436201,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157045,52.667821,On or near SANDYLAND,E01018093,Fenland 003E,Investigation complete; no suspect identified,945148af0c23c080717133919697bd0369368d7f35c81a10ec1d269ead63516c,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,8.7e-05,52.383383,On or near SIX BELLS,E01018197,Huntingdonshire 006B,Investigation complete; no suspect identified,1de0fda3fb6e4bfb15b67e543c41029cadae274a0271b87b902fe4bb91f9769e,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145784,52.197754,On or near Supermarket,E01017998,Cambridge 009B,Investigation complete; no suspect identified,d6ade90be562263c96e0ee088bd95ccd88fc963a24cd3bb62b764eb4159fd647,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119084,52.173257,On or near FOSTER ROAD,E01018003,Cambridge 012B,Investigation complete; no suspect identified,ef137ec440ca25003c4240625de919fbee57e18d87ed5d5defab0b04e1940a0c,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.248855,52.587771,On or near PARLIAMENT STREET,E01015604,Peterborough 010B,Investigation complete; no suspect identified,ce6fda824eb3d92480a5872b4d12b858dd8fe6421b27b8abfa690079494eb085,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140211,52.217278,On or near CHAPEL STREET,E01032802,Cambridge 003G,Investigation complete; no suspect identified,5f5856ca607405877c3bc8ffa70b79f0704f3cf041ce02035bb7bb2f8294f495,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116385,52.201118,On or near Conference/Exhibition Centre,E01032797,Cambridge 007G,Investigation complete; no suspect identified,7582afb2660b733749877aff03d3520b25b4814102111fa3f4fabfdf2e1f5401,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.210924,52.598083,On or near EYE ROAD,E01015620,Peterborough 005D,Investigation complete; no suspect identified,fa8ed7dcb2d94c0e586629b8e79d511c677a5fb322171f6fca9cfc37904f6678,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250035,52.562578,On or near PALMERSTON ROAD,E01015624,Peterborough 017C,Investigation complete; no suspect identified,6ba70fc487d6563423fd0681adb3fed26eedf1347b0b098e51753f3a562aa82d,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.18981,52.263998,On or near Sports/Recreation Area,E01018300,South Cambridgeshire 004C,Unable to prosecute suspect,0e010876c3f726889cf812b3f22aaf91597dc1c45c5d2cf11d6ff540647d3907,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.172545,52.344774,On or near SELBY COURT,E01018147,Huntingdonshire 008E,Unable to prosecute suspect,774e2e9a2dad57f31edb5508650ca0ec74edc808557dbda9cda5f8083755c8a4,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.341072,52.330802,On or near FRANK BRIDGES CLOSE,E01018052,East Cambridgeshire 006F,Investigation complete; no suspect identified,12e82b75dd70dc39f284783ea796a15018880eb87ba109cb2623ee9b4e517d3e,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241376,52.57287,On or near DEAN'S COURT,E01015599,Peterborough 014A,Investigation complete; no suspect identified,733fe9d598cb4459e6ed090597795653878ffb0d38504681a4253b483346f8ca,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245615,52.587193,On or near Parking Area,E01015654,Peterborough 012E,Investigation complete; no suspect identified,245e3ca26611646ffc70d86e2765d17b44012087cdd801ec3200155e551d475d,2020-07
,,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119634,52.234635,On or near CHIEFTAIN WAY,E01033121,South Cambridgeshire 006H,Unable to prosecute suspect,56788a5b33052e5283e42f92a2ba5077e9f0df3d0c4c95a8e6c85c2de63bf968,2020-07
