reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
711397,2020/12/04 05:00:00+00,ELKS HOME LLC,841 S 6TH ST,40203.0,2020/12/04 05:00:00+00,4,SURVEY,1087
711399,2020/12/04 05:00:00+00,MARK'S FEED STORE #5,6501 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1088
711400,2020/12/04 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1089
711403,2020/12/04 05:00:00+00,BIG LEAGUE HAIRCUTS,12613 TAYLORSVILLE RD #115,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1090
711404,2020/12/04 05:00:00+00,LOS AZTECAS,445 E MARKET ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1091
711406,2020/12/04 05:00:00+00,SPINELLI'S,614 BAXTER AVE,40204.0,2020/12/04 05:00:00+00,4,SURVEY,1092
711411,2020/12/04 05:00:00+00,ASIANA SUSHI,6435 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1093
711414,2020/12/04 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1094
711416,2020/12/04 05:00:00+00,EL NOPAL,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1095
711418,2020/12/04 05:00:00+00,ANYTIME FITNESS,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1096
711422,2020/12/04 05:00:00+00,HAPPY DRAGON,12613 TAYLORSVILLE RD,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1097
711423,2020/12/04 05:00:00+00,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,40241.0,2020/12/04 05:00:00+00,4,SURVEY,1098
711425,2020/12/04 05:00:00+00,WORLD MARKET,4600 SHELBYVILLE RD,40207.0,2020/12/04 05:00:00+00,4,SURVEY,1099
711474,2020/12/04 05:00:00+00,SHERWIN WILLIAMS,8119 BARSDTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1100
711482,2020/12/04 05:00:00+00,BOMBSHELL BOUTIQUE,8117 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1101
711490,2020/12/04 05:00:00+00,SLEEP OUTFITTERS,8115 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1102
711496,2020/12/04 05:00:00+00,PRIMARY CARE PHYSICIANS,8111 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1103
711499,2020/12/04 05:00:00+00,U OF L PHYSICIANS,8113 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1104
711500,2020/12/04 05:00:00+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/12/03 05:00:00+00,4,SURVEY,1105
711501,2020/12/04 05:00:00+00,FAMILY ALLERGY,8109 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1106
711704,2020/12/04 05:00:00+00,ARBY'S #7204,12424 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1107
711704,2020/12/04 05:00:00+00,ARBY'S #7204,12424 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1108
711711,2020/12/04 05:00:00+00,KFC,12420 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1109
711711,2020/12/04 05:00:00+00,KFC,12420 LAGRANGE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,1110
711763,2020/12/04 05:00:00+00,SHARP CHIROPRACTIC,8015 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1111
712359,2020/12/01 05:00:00+00,SEE SPOT GROOMING AND DAYCARE,4202 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1112
710607,2020/11/30 05:00:00+00,LITTLE CAESARS,10025 DIXIE HWY,40272.0,2020/11/30 05:00:00+00,4,SURVEY,1113
712360,2020/12/01 05:00:00+00,NORMAN GLASS AND PICTURE FRAMING,4206 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1114
710608,2020/11/30 05:00:00+00,CHINA CASTLE,7420 OLD 3RD STREET RD,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1115
711445,2020/12/02 05:00:00+00,NIKE FACTORY STORE,4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1116
712361,2020/12/01 05:00:00+00,MEL OWEN MUSIC,4201 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1117
710624,2020/11/30 05:00:00+00,GRAB N GO,3110 ROCKFORD LN,40216.0,2020/12/01 05:00:00+00,4,SURVEY,1118
711460,2020/12/02 05:00:00+00,HALLMART,3040 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1119
712362,2020/12/01 05:00:00+00,LIBERTY FINANCIAL,4220 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1120
710660,2020/11/30 05:00:00+00,KOREANA III,5009 PRESTON HWY,40213.0,2020/11/30 05:00:00+00,4,SURVEY,1121
711461,2020/12/02 05:00:00+00,FLOOR AND DECOR,3430 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1122
712363,2020/12/01 05:00:00+00,PLAYTHINGS TOY SHOPPE,4209 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1123
710661,2020/11/30 05:00:00+00,THAI NOODLES,5800 PRESTON HWY,40219.0,2020/11/30 05:00:00+00,4,SURVEY,1124
711462,2020/12/02 05:00:00+00,THORNTON'S #41,5318 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1125
712364,2020/12/01 05:00:00+00,STATE FARM INSURANCE,4209 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1126
710829,2020/11/30 05:00:00+00,THE GRANVILLE PUB,1601 S 3RD ST,40208.0,2020/11/30 05:00:00+00,4,SURVEY,1127
711463,2020/12/02 05:00:00+00,ACE TAILORS,3042 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1128
712366,2020/12/01 05:00:00+00,HEIMERDINGER CUTLERY COMPANY,4207 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1129
710841,2020/11/30 05:00:00+00,LAVISH LOOKS,935 W HILL ST,40208.0,2020/11/30 05:00:00+00,4,SURVEY,1130
711464,2020/12/02 05:00:00+00,BOOK AND MUSIC EXCHANGE,5400 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1131
712371,2020/12/01 05:00:00+00,OLD NATIONAL BANK,4201 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1132
710851,2020/11/30 05:00:00+00,SEELBACH GATSBY'S ON 4TH,500 S 4TH ST,40202.0,2020/11/30 05:00:00+00,4,SURVEY,1133
711467,2020/12/02 05:00:00+00,FITZPATRICKS FURNITURE,7100 PRESTON HWY,40213.0,2020/12/02 05:00:00+00,4,SURVEY,1134
712374,2020/12/01 05:00:00+00,VERIZON,4169 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1135
710851,2020/11/30 05:00:00+00,SEELBACH GATSBY'S ON 4TH,500 S 4TH ST,40202.0,2020/11/30 05:00:00+00,4,SURVEY,1136
711469,2020/12/02 05:00:00+00,THE UPS STORE,3044 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1137
712378,2020/12/01 05:00:00+00,LONDON CUSTOM TAILORS,4153 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1138
712807,2020/11/30 05:00:00+00,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1139
711472,2020/12/02 05:00:00+00,PRESTON ARTS CENTER,3048 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1140
711473,2020/12/02 05:00:00+00,STAPLES,3058 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1141
711502,2020/12/02 05:00:00+00,PARTY MART/LIQUOR BARN,3050 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1142
711503,2020/12/02 05:00:00+00,PRO REHAB PHYSICAL THERAPY,3052 BARDSTOWN ROAD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1143
711645,2020/12/02 05:00:00+00,FAMILY DOLLAR #21351,790 EASTERN PKWY,40217.0,2020/12/02 05:00:00+00,4,SURVEY,1144
712652,2020/12/02 05:00:00+00,GENO'S FORMAL AFFAIR,8201 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1145
712654,2020/12/02 05:00:00+00,TRIPPY'S SMOKE SHOP,8209 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1146
712655,2020/12/02 05:00:00+00,DEDIS BEAUTY SECRETS,12689 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1147
712657,2020/12/02 05:00:00+00,QUIGLEY CHIROPRACTIC,8215 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1148
712658,2020/12/02 05:00:00+00,TOTAL SERENITY THERAPEUTIC MASSAGE,8215 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1149
712659,2020/12/02 05:00:00+00,DAVID FRANCK-STATE FARM INSURANCE AGENT,8217 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1150
712661,2020/12/02 05:00:00+00,DREAM JP REALTORS,8219 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1151
712666,2020/12/02 05:00:00+00,KENTUCKY FARM BUREAU INSURANCE-JEFFERSON COUNTY,8221 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1152
712673,2020/12/02 05:00:00+00,JULIE POGUE PROPERTIES,8223 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1153
712677,2020/12/02 05:00:00+00,LIGHT WORKS YOGA AND THERAPEUTICS,105 LYNDON LN,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1154
712683,2020/12/02 05:00:00+00,CHARCOAL RESTAURANT,2805 N HURSTBOURNE PKWY,40223.0,2020/12/02 05:00:00+00,4,SURVEY,1155
712686,2020/12/02 05:00:00+00,LANGSFORD LEARNING ACCELERATION CENTER,2805 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1156
712688,2020/12/02 05:00:00+00,TIPTON AND UNROE FOOT AND ANKLE CARE,2805 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1157
712689,2020/12/02 05:00:00+00,LA COCINA DE MAMA,2809 N HURSTBOURNE PKWY,40223.0,2020/12/02 05:00:00+00,4,SURVEY,1158
712691,2020/12/02 05:00:00+00,SMILES ON HURSTBORNE,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1159
712692,2020/12/02 05:00:00+00,LA VEE NAILS,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1160
712694,2020/12/02 05:00:00+00,KENNY ORTHOPEDICS,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1161
712696,2020/12/02 05:00:00+00,SOLA SALON STUDIOS,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1162
712698,2020/12/02 05:00:00+00,723 VAPOR SHOP,2809 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1163
712701,2020/12/02 05:00:00+00,"WHITE, GREER AND MAGGARD ORTHODONTICS",2813 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1164
710630,2020/12/01 05:00:00+00,LOUISVILLE OPTOMETRIC CENTERS III PSC,4000 POPLAR LEVEL RD,40213.0,2020/12/04 05:00:00+00,4,SURVEY,1165
712380,2020/12/01 05:00:00+00,ST MATTHEWS VISION CENTER,4159 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1166
710687,2020/12/01 05:00:00+00,CHILITO'S MEXICAN GRILL,8021 DIXIE HWY,40258.0,2020/12/01 05:00:00+00,4,SURVEY,1167
712383,2020/12/01 05:00:00+00,SUPERCUTS,4157 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1168
710688,2020/12/01 05:00:00+00,FRONTIER DINER CAFE,7299 DIXIE HWY,40258.0,2020/12/02 05:00:00+00,4,SURVEY,1169
712384,2020/12/01 05:00:00+00,JC NAILS AND SPA,4155 SHELBYVILLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1170
710688,2020/12/01 05:00:00+00,FRONTIER DINER CAFE,7299 DIXIE HWY,40258.0,2020/12/09 05:00:00+00,4,SURVEY,1171
710830,2020/12/02 05:00:00+00,SHARKS SEAFOOD,3099 BRECKENRIDGE LN,40220.0,2020/12/02 05:00:00+00,4,SURVEY,1172
710690,2020/12/01 05:00:00+00,CARDINAL KEY MARKET,7312 ST. ANDREWS CHURCH RD,40214.0,2020/12/01 05:00:00+00,4,SURVEY,1173
710833,2020/12/02 05:00:00+00,WICKS PIZZA,3348 HIKES LN,40220.0,2020/12/02 05:00:00+00,4,SURVEY,1174
710710,2020/12/01 05:00:00+00,CALIFORNIA PIZZA KITCHEN,7900 SHELBYVILLE RD,40222.0,2020/12/01 05:00:00+00,4,SURVEY,1175
710835,2020/12/02 05:00:00+00,PAUL'S FRUIT MARKET,3704 TAYLORSVILLE RD,40220.0,2020/12/02 05:00:00+00,4,SURVEY,1176
710713,2020/12/01 05:00:00+00,VON MAUR,7900 SHELBYVILLE RD,40222.0,2020/12/01 05:00:00+00,4,SURVEY,1177
710837,2020/12/02 05:00:00+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/12/02 05:00:00+00,4,SURVEY,1178
710715,2020/12/01 05:00:00+00,AUNTIE ANNE'S,7900 SHELBYVILLE RD,40222.0,2020/12/01 05:00:00+00,4,SURVEY,1179
710860,2020/12/02 05:00:00+00,TACO LUCHADOR,112 MERIDIAN AVE,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1180
710717,2020/12/01 05:00:00+00,COOKIE PLACE,7900 SHELBYVILLE RD,40222.0,2020/12/01 05:00:00+00,4,SURVEY,1181
710861,2020/12/02 05:00:00+00,JIMMY JOHN'S,4000 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1182
710721,2020/12/01 05:00:00+00,JAY HIND INTERNATIONAL GROCERY,1941 S HURSTBOURNE PKWY,40220.0,2020/12/01 05:00:00+00,4,SURVEY,1183
710863,2020/12/02 05:00:00+00,SPINELLI'S,4005 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1184
710740,2020/12/01 05:00:00+00,ALDI,10620 WESTPORT RD,40241.0,2020/12/01 05:00:00+00,4,SURVEY,1185
710864,2020/12/02 05:00:00+00,GREEN DISTRICT,126 BRECKENRIDGE LN,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1186
710741,2020/12/01 05:00:00+00,PANDA EXPRESS #2658,10600 WESTPORT RD,40241.0,2020/12/01 05:00:00+00,4,SURVEY,1187
710865,2020/12/02 05:00:00+00,SEVICHE A LATIN RESTAURANT,1538 BARDSTOWN RD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1188
710742,2020/12/01 05:00:00+00,RAISING CANE'S,10490 WESTPORT RD,40241.0,2020/12/01 05:00:00+00,4,SURVEY,1189
710744,2020/12/01 05:00:00+00,JET'S PIZZA #15,10494 WESTPORT RD,40241.0,2020/12/01 05:00:00+00,4,SURVEY,1190
710745,2020/12/01 05:00:00+00,HOMEMADE ICE CREAM & PIE KITCHEN,3521 SPRINGHURST COMMONS DR,40245.0,2020/12/01 05:00:00+00,4,SURVEY,1191
710866,2020/12/02 05:00:00+00,CHINA 1,126 BRECKENRIDGE LN,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1192
710870,2020/12/02 05:00:00+00,TACO LUCHADOR,938 BAXTER AVE,40204.0,2020/12/02 05:00:00+00,4,SURVEY,1193
710908,2020/12/02 05:00:00+00,YOGA ST8,4121 SHELBYVILLE RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1194
710910,2020/12/02 05:00:00+00,HAMPTON INN,4100 HAMPTON LAKE WAY,40241.0,2020/12/02 05:00:00+00,4,SURVEY,1195
710918,2020/12/02 05:00:00+00,PLANET FITNESS,9244 WESTPORT ROAD,40242.0,2020/12/02 05:00:00+00,4,SURVEY,1196
710919,2020/12/02 05:00:00+00,HOLIDAY INN EXPRESS,3711 CHAMBERLAIN LANE,40241.0,2020/12/02 05:00:00+00,4,SURVEY,1197
710922,2020/12/02 05:00:00+00,DRURY INN,9597 BROWNSBORO RD,40241.0,2020/12/02 05:00:00+00,4,SURVEY,1198
710933,2020/12/02 05:00:00+00,BIG LOTS,4121 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1199
710951,2020/12/02 05:00:00+00,MARK'S FEED STORE,1514 BARDSTOWN RD,40205.0,2020/12/02 05:00:00+00,4,SURVEY,1200
711994,2020/12/10 05:00:00+00,ALDI,4901 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1201
711995,2020/12/10 05:00:00+00,SPEEDWAY #9783,4900 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1202
