UK_CSV0000000000026508::0::measure,UK_CSV0000000000026508::1::timevalue,UK_CSV0000000000026508::2::timetype,UK_CSV0000000000026508::3::ethnicity,UK_CSV0000000000026508::4::ethnicitytype,UK_CSV0000000000026508::5::legislationtype,UK_CSV0000000000026508::6::geography,UK_CSV0000000000026508::7::geographytype,UK_CSV0000000000026508::8::numberofstopandsearches,UK_CSV0000000000026508::9::totalnumberofstopandsearchcarriedoutinthisyearinth,UK_CSV0000000000026508::10::populationbyethnicity,UK_CSV0000000000026508::11::rateper_one_zero_zero_zeropopulationbyethnicity,UK_CSV0000000000026508::12::proportionoftotalstopandsearchesofthisethnicityint
UK_CSV0000000000026508 § 0 § 329,UK_CSV0000000000026508 § 1 § 329,UK_CSV0000000000026508 § 2 § 329,UK_CSV0000000000026508 § 3 § 329,UK_CSV0000000000026508 § 4 § 329,UK_CSV0000000000026508 § 5 § 329,UK_CSV0000000000026508 § 6 § 329,UK_CSV0000000000026508 § 7 § 329,UK_CSV0000000000026508 § 8 § 329,UK_CSV0000000000026508 § 9 § 329,UK_CSV0000000000026508 § 10 § 329,UK_CSV0000000000026508 § 11 § 329,UK_CSV0000000000026508 § 12 § 329
UK_CSV0000000000026508 § 0 § 330,UK_CSV0000000000026508 § 1 § 330,UK_CSV0000000000026508 § 2 § 330,UK_CSV0000000000026508 § 3 § 330,UK_CSV0000000000026508 § 4 § 330,UK_CSV0000000000026508 § 5 § 330,UK_CSV0000000000026508 § 6 § 330,UK_CSV0000000000026508 § 7 § 330,UK_CSV0000000000026508 § 8 § 330,UK_CSV0000000000026508 § 9 § 330,UK_CSV0000000000026508 § 10 § 330,UK_CSV0000000000026508 § 11 § 330,UK_CSV0000000000026508 § 12 § 330
UK_CSV0000000000026508 § 0 § 331,UK_CSV0000000000026508 § 1 § 331,UK_CSV0000000000026508 § 2 § 331,UK_CSV0000000000026508 § 3 § 331,UK_CSV0000000000026508 § 4 § 331,UK_CSV0000000000026508 § 5 § 331,UK_CSV0000000000026508 § 6 § 331,UK_CSV0000000000026508 § 7 § 331,UK_CSV0000000000026508 § 8 § 331,UK_CSV0000000000026508 § 9 § 331,UK_CSV0000000000026508 § 10 § 331,UK_CSV0000000000026508 § 11 § 331,UK_CSV0000000000026508 § 12 § 331
UK_CSV0000000000026508 § 0 § 332,UK_CSV0000000000026508 § 1 § 332,UK_CSV0000000000026508 § 2 § 332,UK_CSV0000000000026508 § 3 § 332,UK_CSV0000000000026508 § 4 § 332,UK_CSV0000000000026508 § 5 § 332,UK_CSV0000000000026508 § 6 § 332,UK_CSV0000000000026508 § 7 § 332,UK_CSV0000000000026508 § 8 § 332,UK_CSV0000000000026508 § 9 § 332,UK_CSV0000000000026508 § 10 § 332,UK_CSV0000000000026508 § 11 § 332,UK_CSV0000000000026508 § 12 § 332
UK_CSV0000000000026508 § 0 § 333,UK_CSV0000000000026508 § 1 § 333,UK_CSV0000000000026508 § 2 § 333,UK_CSV0000000000026508 § 3 § 333,UK_CSV0000000000026508 § 4 § 333,UK_CSV0000000000026508 § 5 § 333,UK_CSV0000000000026508 § 6 § 333,UK_CSV0000000000026508 § 7 § 333,UK_CSV0000000000026508 § 8 § 333,UK_CSV0000000000026508 § 9 § 333,UK_CSV0000000000026508 § 10 § 333,UK_CSV0000000000026508 § 11 § 333,UK_CSV0000000000026508 § 12 § 333
UK_CSV0000000000026508 § 0 § 334,UK_CSV0000000000026508 § 1 § 334,UK_CSV0000000000026508 § 2 § 334,UK_CSV0000000000026508 § 3 § 334,UK_CSV0000000000026508 § 4 § 334,UK_CSV0000000000026508 § 5 § 334,UK_CSV0000000000026508 § 6 § 334,UK_CSV0000000000026508 § 7 § 334,UK_CSV0000000000026508 § 8 § 334,UK_CSV0000000000026508 § 9 § 334,UK_CSV0000000000026508 § 10 § 334,UK_CSV0000000000026508 § 11 § 334,UK_CSV0000000000026508 § 12 § 334
UK_CSV0000000000026508 § 0 § 335,UK_CSV0000000000026508 § 1 § 335,UK_CSV0000000000026508 § 2 § 335,UK_CSV0000000000026508 § 3 § 335,UK_CSV0000000000026508 § 4 § 335,UK_CSV0000000000026508 § 5 § 335,UK_CSV0000000000026508 § 6 § 335,UK_CSV0000000000026508 § 7 § 335,UK_CSV0000000000026508 § 8 § 335,UK_CSV0000000000026508 § 9 § 335,UK_CSV0000000000026508 § 10 § 335,UK_CSV0000000000026508 § 11 § 335,UK_CSV0000000000026508 § 12 § 335
UK_CSV0000000000026508 § 0 § 336,UK_CSV0000000000026508 § 1 § 336,UK_CSV0000000000026508 § 2 § 336,UK_CSV0000000000026508 § 3 § 336,UK_CSV0000000000026508 § 4 § 336,UK_CSV0000000000026508 § 5 § 336,UK_CSV0000000000026508 § 6 § 336,UK_CSV0000000000026508 § 7 § 336,UK_CSV0000000000026508 § 8 § 336,UK_CSV0000000000026508 § 9 § 336,UK_CSV0000000000026508 § 10 § 336,UK_CSV0000000000026508 § 11 § 336,UK_CSV0000000000026508 § 12 § 336
UK_CSV0000000000026508 § 0 § 337,UK_CSV0000000000026508 § 1 § 337,UK_CSV0000000000026508 § 2 § 337,UK_CSV0000000000026508 § 3 § 337,UK_CSV0000000000026508 § 4 § 337,UK_CSV0000000000026508 § 5 § 337,UK_CSV0000000000026508 § 6 § 337,UK_CSV0000000000026508 § 7 § 337,UK_CSV0000000000026508 § 8 § 337,UK_CSV0000000000026508 § 9 § 337,UK_CSV0000000000026508 § 10 § 337,UK_CSV0000000000026508 § 11 § 337,UK_CSV0000000000026508 § 12 § 337
UK_CSV0000000000026508 § 0 § 338,UK_CSV0000000000026508 § 1 § 338,UK_CSV0000000000026508 § 2 § 338,UK_CSV0000000000026508 § 3 § 338,UK_CSV0000000000026508 § 4 § 338,UK_CSV0000000000026508 § 5 § 338,UK_CSV0000000000026508 § 6 § 338,UK_CSV0000000000026508 § 7 § 338,UK_CSV0000000000026508 § 8 § 338,UK_CSV0000000000026508 § 9 § 338,UK_CSV0000000000026508 § 10 § 338,UK_CSV0000000000026508 § 11 § 338,UK_CSV0000000000026508 § 12 § 338
UK_CSV0000000000026508 § 0 § 339,UK_CSV0000000000026508 § 1 § 339,UK_CSV0000000000026508 § 2 § 339,UK_CSV0000000000026508 § 3 § 339,UK_CSV0000000000026508 § 4 § 339,UK_CSV0000000000026508 § 5 § 339,UK_CSV0000000000026508 § 6 § 339,UK_CSV0000000000026508 § 7 § 339,UK_CSV0000000000026508 § 8 § 339,UK_CSV0000000000026508 § 9 § 339,UK_CSV0000000000026508 § 10 § 339,UK_CSV0000000000026508 § 11 § 339,UK_CSV0000000000026508 § 12 § 339
UK_CSV0000000000026508 § 0 § 340,UK_CSV0000000000026508 § 1 § 340,UK_CSV0000000000026508 § 2 § 340,UK_CSV0000000000026508 § 3 § 340,UK_CSV0000000000026508 § 4 § 340,UK_CSV0000000000026508 § 5 § 340,UK_CSV0000000000026508 § 6 § 340,UK_CSV0000000000026508 § 7 § 340,UK_CSV0000000000026508 § 8 § 340,UK_CSV0000000000026508 § 9 § 340,UK_CSV0000000000026508 § 10 § 340,UK_CSV0000000000026508 § 11 § 340,UK_CSV0000000000026508 § 12 § 340
UK_CSV0000000000026508 § 0 § 341,UK_CSV0000000000026508 § 1 § 341,UK_CSV0000000000026508 § 2 § 341,UK_CSV0000000000026508 § 3 § 341,UK_CSV0000000000026508 § 4 § 341,UK_CSV0000000000026508 § 5 § 341,UK_CSV0000000000026508 § 6 § 341,UK_CSV0000000000026508 § 7 § 341,UK_CSV0000000000026508 § 8 § 341,UK_CSV0000000000026508 § 9 § 341,UK_CSV0000000000026508 § 10 § 341,UK_CSV0000000000026508 § 11 § 341,UK_CSV0000000000026508 § 12 § 341
UK_CSV0000000000026508 § 0 § 342,UK_CSV0000000000026508 § 1 § 342,UK_CSV0000000000026508 § 2 § 342,UK_CSV0000000000026508 § 3 § 342,UK_CSV0000000000026508 § 4 § 342,UK_CSV0000000000026508 § 5 § 342,UK_CSV0000000000026508 § 6 § 342,UK_CSV0000000000026508 § 7 § 342,UK_CSV0000000000026508 § 8 § 342,UK_CSV0000000000026508 § 9 § 342,UK_CSV0000000000026508 § 10 § 342,UK_CSV0000000000026508 § 11 § 342,UK_CSV0000000000026508 § 12 § 342
UK_CSV0000000000026508 § 0 § 343,UK_CSV0000000000026508 § 1 § 343,UK_CSV0000000000026508 § 2 § 343,UK_CSV0000000000026508 § 3 § 343,UK_CSV0000000000026508 § 4 § 343,UK_CSV0000000000026508 § 5 § 343,UK_CSV0000000000026508 § 6 § 343,UK_CSV0000000000026508 § 7 § 343,UK_CSV0000000000026508 § 8 § 343,UK_CSV0000000000026508 § 9 § 343,UK_CSV0000000000026508 § 10 § 343,UK_CSV0000000000026508 § 11 § 343,UK_CSV0000000000026508 § 12 § 343
UK_CSV0000000000026508 § 0 § 344,UK_CSV0000000000026508 § 1 § 344,UK_CSV0000000000026508 § 2 § 344,UK_CSV0000000000026508 § 3 § 344,UK_CSV0000000000026508 § 4 § 344,UK_CSV0000000000026508 § 5 § 344,UK_CSV0000000000026508 § 6 § 344,UK_CSV0000000000026508 § 7 § 344,UK_CSV0000000000026508 § 8 § 344,UK_CSV0000000000026508 § 9 § 344,UK_CSV0000000000026508 § 10 § 344,UK_CSV0000000000026508 § 11 § 344,UK_CSV0000000000026508 § 12 § 344
UK_CSV0000000000026508 § 0 § 345,UK_CSV0000000000026508 § 1 § 345,UK_CSV0000000000026508 § 2 § 345,UK_CSV0000000000026508 § 3 § 345,UK_CSV0000000000026508 § 4 § 345,UK_CSV0000000000026508 § 5 § 345,UK_CSV0000000000026508 § 6 § 345,UK_CSV0000000000026508 § 7 § 345,UK_CSV0000000000026508 § 8 § 345,UK_CSV0000000000026508 § 9 § 345,UK_CSV0000000000026508 § 10 § 345,UK_CSV0000000000026508 § 11 § 345,UK_CSV0000000000026508 § 12 § 345
UK_CSV0000000000026508 § 0 § 346,UK_CSV0000000000026508 § 1 § 346,UK_CSV0000000000026508 § 2 § 346,UK_CSV0000000000026508 § 3 § 346,UK_CSV0000000000026508 § 4 § 346,UK_CSV0000000000026508 § 5 § 346,UK_CSV0000000000026508 § 6 § 346,UK_CSV0000000000026508 § 7 § 346,UK_CSV0000000000026508 § 8 § 346,UK_CSV0000000000026508 § 9 § 346,UK_CSV0000000000026508 § 10 § 346,UK_CSV0000000000026508 § 11 § 346,UK_CSV0000000000026508 § 12 § 346
UK_CSV0000000000026508 § 0 § 347,UK_CSV0000000000026508 § 1 § 347,UK_CSV0000000000026508 § 2 § 347,UK_CSV0000000000026508 § 3 § 347,UK_CSV0000000000026508 § 4 § 347,UK_CSV0000000000026508 § 5 § 347,UK_CSV0000000000026508 § 6 § 347,UK_CSV0000000000026508 § 7 § 347,UK_CSV0000000000026508 § 8 § 347,UK_CSV0000000000026508 § 9 § 347,UK_CSV0000000000026508 § 10 § 347,UK_CSV0000000000026508 § 11 § 347,UK_CSV0000000000026508 § 12 § 347
UK_CSV0000000000026508 § 0 § 348,UK_CSV0000000000026508 § 1 § 348,UK_CSV0000000000026508 § 2 § 348,UK_CSV0000000000026508 § 3 § 348,UK_CSV0000000000026508 § 4 § 348,UK_CSV0000000000026508 § 5 § 348,UK_CSV0000000000026508 § 6 § 348,UK_CSV0000000000026508 § 7 § 348,UK_CSV0000000000026508 § 8 § 348,UK_CSV0000000000026508 § 9 § 348,UK_CSV0000000000026508 § 10 § 348,UK_CSV0000000000026508 § 11 § 348,UK_CSV0000000000026508 § 12 § 348
UK_CSV0000000000026508 § 0 § 349,UK_CSV0000000000026508 § 1 § 349,UK_CSV0000000000026508 § 2 § 349,UK_CSV0000000000026508 § 3 § 349,UK_CSV0000000000026508 § 4 § 349,UK_CSV0000000000026508 § 5 § 349,UK_CSV0000000000026508 § 6 § 349,UK_CSV0000000000026508 § 7 § 349,UK_CSV0000000000026508 § 8 § 349,UK_CSV0000000000026508 § 9 § 349,UK_CSV0000000000026508 § 10 § 349,UK_CSV0000000000026508 § 11 § 349,UK_CSV0000000000026508 § 12 § 349
UK_CSV0000000000026508 § 0 § 350,UK_CSV0000000000026508 § 1 § 350,UK_CSV0000000000026508 § 2 § 350,UK_CSV0000000000026508 § 3 § 350,UK_CSV0000000000026508 § 4 § 350,UK_CSV0000000000026508 § 5 § 350,UK_CSV0000000000026508 § 6 § 350,UK_CSV0000000000026508 § 7 § 350,UK_CSV0000000000026508 § 8 § 350,UK_CSV0000000000026508 § 9 § 350,UK_CSV0000000000026508 § 10 § 350,UK_CSV0000000000026508 § 11 § 350,UK_CSV0000000000026508 § 12 § 350
UK_CSV0000000000026508 § 0 § 351,UK_CSV0000000000026508 § 1 § 351,UK_CSV0000000000026508 § 2 § 351,UK_CSV0000000000026508 § 3 § 351,UK_CSV0000000000026508 § 4 § 351,UK_CSV0000000000026508 § 5 § 351,UK_CSV0000000000026508 § 6 § 351,UK_CSV0000000000026508 § 7 § 351,UK_CSV0000000000026508 § 8 § 351,UK_CSV0000000000026508 § 9 § 351,UK_CSV0000000000026508 § 10 § 351,UK_CSV0000000000026508 § 11 § 351,UK_CSV0000000000026508 § 12 § 351
UK_CSV0000000000026508 § 0 § 352,UK_CSV0000000000026508 § 1 § 352,UK_CSV0000000000026508 § 2 § 352,UK_CSV0000000000026508 § 3 § 352,UK_CSV0000000000026508 § 4 § 352,UK_CSV0000000000026508 § 5 § 352,UK_CSV0000000000026508 § 6 § 352,UK_CSV0000000000026508 § 7 § 352,UK_CSV0000000000026508 § 8 § 352,UK_CSV0000000000026508 § 9 § 352,UK_CSV0000000000026508 § 10 § 352,UK_CSV0000000000026508 § 11 § 352,UK_CSV0000000000026508 § 12 § 352
UK_CSV0000000000026508 § 0 § 353,UK_CSV0000000000026508 § 1 § 353,UK_CSV0000000000026508 § 2 § 353,UK_CSV0000000000026508 § 3 § 353,UK_CSV0000000000026508 § 4 § 353,UK_CSV0000000000026508 § 5 § 353,UK_CSV0000000000026508 § 6 § 353,UK_CSV0000000000026508 § 7 § 353,UK_CSV0000000000026508 § 8 § 353,UK_CSV0000000000026508 § 9 § 353,UK_CSV0000000000026508 § 10 § 353,UK_CSV0000000000026508 § 11 § 353,UK_CSV0000000000026508 § 12 § 353
UK_CSV0000000000026508 § 0 § 354,UK_CSV0000000000026508 § 1 § 354,UK_CSV0000000000026508 § 2 § 354,UK_CSV0000000000026508 § 3 § 354,UK_CSV0000000000026508 § 4 § 354,UK_CSV0000000000026508 § 5 § 354,UK_CSV0000000000026508 § 6 § 354,UK_CSV0000000000026508 § 7 § 354,UK_CSV0000000000026508 § 8 § 354,UK_CSV0000000000026508 § 9 § 354,UK_CSV0000000000026508 § 10 § 354,UK_CSV0000000000026508 § 11 § 354,UK_CSV0000000000026508 § 12 § 354
UK_CSV0000000000026508 § 0 § 355,UK_CSV0000000000026508 § 1 § 355,UK_CSV0000000000026508 § 2 § 355,UK_CSV0000000000026508 § 3 § 355,UK_CSV0000000000026508 § 4 § 355,UK_CSV0000000000026508 § 5 § 355,UK_CSV0000000000026508 § 6 § 355,UK_CSV0000000000026508 § 7 § 355,UK_CSV0000000000026508 § 8 § 355,UK_CSV0000000000026508 § 9 § 355,UK_CSV0000000000026508 § 10 § 355,UK_CSV0000000000026508 § 11 § 355,UK_CSV0000000000026508 § 12 § 355
UK_CSV0000000000026508 § 0 § 356,UK_CSV0000000000026508 § 1 § 356,UK_CSV0000000000026508 § 2 § 356,UK_CSV0000000000026508 § 3 § 356,UK_CSV0000000000026508 § 4 § 356,UK_CSV0000000000026508 § 5 § 356,UK_CSV0000000000026508 § 6 § 356,UK_CSV0000000000026508 § 7 § 356,UK_CSV0000000000026508 § 8 § 356,UK_CSV0000000000026508 § 9 § 356,UK_CSV0000000000026508 § 10 § 356,UK_CSV0000000000026508 § 11 § 356,UK_CSV0000000000026508 § 12 § 356
UK_CSV0000000000026508 § 0 § 357,UK_CSV0000000000026508 § 1 § 357,UK_CSV0000000000026508 § 2 § 357,UK_CSV0000000000026508 § 3 § 357,UK_CSV0000000000026508 § 4 § 357,UK_CSV0000000000026508 § 5 § 357,UK_CSV0000000000026508 § 6 § 357,UK_CSV0000000000026508 § 7 § 357,UK_CSV0000000000026508 § 8 § 357,UK_CSV0000000000026508 § 9 § 357,UK_CSV0000000000026508 § 10 § 357,UK_CSV0000000000026508 § 11 § 357,UK_CSV0000000000026508 § 12 § 357
UK_CSV0000000000026508 § 0 § 358,UK_CSV0000000000026508 § 1 § 358,UK_CSV0000000000026508 § 2 § 358,UK_CSV0000000000026508 § 3 § 358,UK_CSV0000000000026508 § 4 § 358,UK_CSV0000000000026508 § 5 § 358,UK_CSV0000000000026508 § 6 § 358,UK_CSV0000000000026508 § 7 § 358,UK_CSV0000000000026508 § 8 § 358,UK_CSV0000000000026508 § 9 § 358,UK_CSV0000000000026508 § 10 § 358,UK_CSV0000000000026508 § 11 § 358,UK_CSV0000000000026508 § 12 § 358
UK_CSV0000000000026508 § 0 § 359,UK_CSV0000000000026508 § 1 § 359,UK_CSV0000000000026508 § 2 § 359,UK_CSV0000000000026508 § 3 § 359,UK_CSV0000000000026508 § 4 § 359,UK_CSV0000000000026508 § 5 § 359,UK_CSV0000000000026508 § 6 § 359,UK_CSV0000000000026508 § 7 § 359,UK_CSV0000000000026508 § 8 § 359,UK_CSV0000000000026508 § 9 § 359,UK_CSV0000000000026508 § 10 § 359,UK_CSV0000000000026508 § 11 § 359,UK_CSV0000000000026508 § 12 § 359
UK_CSV0000000000026508 § 0 § 360,UK_CSV0000000000026508 § 1 § 360,UK_CSV0000000000026508 § 2 § 360,UK_CSV0000000000026508 § 3 § 360,UK_CSV0000000000026508 § 4 § 360,UK_CSV0000000000026508 § 5 § 360,UK_CSV0000000000026508 § 6 § 360,UK_CSV0000000000026508 § 7 § 360,UK_CSV0000000000026508 § 8 § 360,UK_CSV0000000000026508 § 9 § 360,UK_CSV0000000000026508 § 10 § 360,UK_CSV0000000000026508 § 11 § 360,UK_CSV0000000000026508 § 12 § 360
UK_CSV0000000000026508 § 0 § 361,UK_CSV0000000000026508 § 1 § 361,UK_CSV0000000000026508 § 2 § 361,UK_CSV0000000000026508 § 3 § 361,UK_CSV0000000000026508 § 4 § 361,UK_CSV0000000000026508 § 5 § 361,UK_CSV0000000000026508 § 6 § 361,UK_CSV0000000000026508 § 7 § 361,UK_CSV0000000000026508 § 8 § 361,UK_CSV0000000000026508 § 9 § 361,UK_CSV0000000000026508 § 10 § 361,UK_CSV0000000000026508 § 11 § 361,UK_CSV0000000000026508 § 12 § 361
UK_CSV0000000000026508 § 0 § 362,UK_CSV0000000000026508 § 1 § 362,UK_CSV0000000000026508 § 2 § 362,UK_CSV0000000000026508 § 3 § 362,UK_CSV0000000000026508 § 4 § 362,UK_CSV0000000000026508 § 5 § 362,UK_CSV0000000000026508 § 6 § 362,UK_CSV0000000000026508 § 7 § 362,UK_CSV0000000000026508 § 8 § 362,UK_CSV0000000000026508 § 9 § 362,UK_CSV0000000000026508 § 10 § 362,UK_CSV0000000000026508 § 11 § 362,UK_CSV0000000000026508 § 12 § 362
UK_CSV0000000000026508 § 0 § 363,UK_CSV0000000000026508 § 1 § 363,UK_CSV0000000000026508 § 2 § 363,UK_CSV0000000000026508 § 3 § 363,UK_CSV0000000000026508 § 4 § 363,UK_CSV0000000000026508 § 5 § 363,UK_CSV0000000000026508 § 6 § 363,UK_CSV0000000000026508 § 7 § 363,UK_CSV0000000000026508 § 8 § 363,UK_CSV0000000000026508 § 9 § 363,UK_CSV0000000000026508 § 10 § 363,UK_CSV0000000000026508 § 11 § 363,UK_CSV0000000000026508 § 12 § 363
UK_CSV0000000000026508 § 0 § 364,UK_CSV0000000000026508 § 1 § 364,UK_CSV0000000000026508 § 2 § 364,UK_CSV0000000000026508 § 3 § 364,UK_CSV0000000000026508 § 4 § 364,UK_CSV0000000000026508 § 5 § 364,UK_CSV0000000000026508 § 6 § 364,UK_CSV0000000000026508 § 7 § 364,UK_CSV0000000000026508 § 8 § 364,UK_CSV0000000000026508 § 9 § 364,UK_CSV0000000000026508 § 10 § 364,UK_CSV0000000000026508 § 11 § 364,UK_CSV0000000000026508 § 12 § 364
UK_CSV0000000000026508 § 0 § 365,UK_CSV0000000000026508 § 1 § 365,UK_CSV0000000000026508 § 2 § 365,UK_CSV0000000000026508 § 3 § 365,UK_CSV0000000000026508 § 4 § 365,UK_CSV0000000000026508 § 5 § 365,UK_CSV0000000000026508 § 6 § 365,UK_CSV0000000000026508 § 7 § 365,UK_CSV0000000000026508 § 8 § 365,UK_CSV0000000000026508 § 9 § 365,UK_CSV0000000000026508 § 10 § 365,UK_CSV0000000000026508 § 11 § 365,UK_CSV0000000000026508 § 12 § 365
UK_CSV0000000000026508 § 0 § 366,UK_CSV0000000000026508 § 1 § 366,UK_CSV0000000000026508 § 2 § 366,UK_CSV0000000000026508 § 3 § 366,UK_CSV0000000000026508 § 4 § 366,UK_CSV0000000000026508 § 5 § 366,UK_CSV0000000000026508 § 6 § 366,UK_CSV0000000000026508 § 7 § 366,UK_CSV0000000000026508 § 8 § 366,UK_CSV0000000000026508 § 9 § 366,UK_CSV0000000000026508 § 10 § 366,UK_CSV0000000000026508 § 11 § 366,UK_CSV0000000000026508 § 12 § 366
UK_CSV0000000000026508 § 0 § 367,UK_CSV0000000000026508 § 1 § 367,UK_CSV0000000000026508 § 2 § 367,UK_CSV0000000000026508 § 3 § 367,UK_CSV0000000000026508 § 4 § 367,UK_CSV0000000000026508 § 5 § 367,UK_CSV0000000000026508 § 6 § 367,UK_CSV0000000000026508 § 7 § 367,UK_CSV0000000000026508 § 8 § 367,UK_CSV0000000000026508 § 9 § 367,UK_CSV0000000000026508 § 10 § 367,UK_CSV0000000000026508 § 11 § 367,UK_CSV0000000000026508 § 12 § 367
UK_CSV0000000000026508 § 0 § 368,UK_CSV0000000000026508 § 1 § 368,UK_CSV0000000000026508 § 2 § 368,UK_CSV0000000000026508 § 3 § 368,UK_CSV0000000000026508 § 4 § 368,UK_CSV0000000000026508 § 5 § 368,UK_CSV0000000000026508 § 6 § 368,UK_CSV0000000000026508 § 7 § 368,UK_CSV0000000000026508 § 8 § 368,UK_CSV0000000000026508 § 9 § 368,UK_CSV0000000000026508 § 10 § 368,UK_CSV0000000000026508 § 11 § 368,UK_CSV0000000000026508 § 12 § 368
UK_CSV0000000000026508 § 0 § 369,UK_CSV0000000000026508 § 1 § 369,UK_CSV0000000000026508 § 2 § 369,UK_CSV0000000000026508 § 3 § 369,UK_CSV0000000000026508 § 4 § 369,UK_CSV0000000000026508 § 5 § 369,UK_CSV0000000000026508 § 6 § 369,UK_CSV0000000000026508 § 7 § 369,UK_CSV0000000000026508 § 8 § 369,UK_CSV0000000000026508 § 9 § 369,UK_CSV0000000000026508 § 10 § 369,UK_CSV0000000000026508 § 11 § 369,UK_CSV0000000000026508 § 12 § 369
UK_CSV0000000000026508 § 0 § 370,UK_CSV0000000000026508 § 1 § 370,UK_CSV0000000000026508 § 2 § 370,UK_CSV0000000000026508 § 3 § 370,UK_CSV0000000000026508 § 4 § 370,UK_CSV0000000000026508 § 5 § 370,UK_CSV0000000000026508 § 6 § 370,UK_CSV0000000000026508 § 7 § 370,UK_CSV0000000000026508 § 8 § 370,UK_CSV0000000000026508 § 9 § 370,UK_CSV0000000000026508 § 10 § 370,UK_CSV0000000000026508 § 11 § 370,UK_CSV0000000000026508 § 12 § 370
UK_CSV0000000000026508 § 0 § 371,UK_CSV0000000000026508 § 1 § 371,UK_CSV0000000000026508 § 2 § 371,UK_CSV0000000000026508 § 3 § 371,UK_CSV0000000000026508 § 4 § 371,UK_CSV0000000000026508 § 5 § 371,UK_CSV0000000000026508 § 6 § 371,UK_CSV0000000000026508 § 7 § 371,UK_CSV0000000000026508 § 8 § 371,UK_CSV0000000000026508 § 9 § 371,UK_CSV0000000000026508 § 10 § 371,UK_CSV0000000000026508 § 11 § 371,UK_CSV0000000000026508 § 12 § 371
UK_CSV0000000000026508 § 0 § 372,UK_CSV0000000000026508 § 1 § 372,UK_CSV0000000000026508 § 2 § 372,UK_CSV0000000000026508 § 3 § 372,UK_CSV0000000000026508 § 4 § 372,UK_CSV0000000000026508 § 5 § 372,UK_CSV0000000000026508 § 6 § 372,UK_CSV0000000000026508 § 7 § 372,UK_CSV0000000000026508 § 8 § 372,UK_CSV0000000000026508 § 9 § 372,UK_CSV0000000000026508 § 10 § 372,UK_CSV0000000000026508 § 11 § 372,UK_CSV0000000000026508 § 12 § 372
UK_CSV0000000000026508 § 0 § 373,UK_CSV0000000000026508 § 1 § 373,UK_CSV0000000000026508 § 2 § 373,UK_CSV0000000000026508 § 3 § 373,UK_CSV0000000000026508 § 4 § 373,UK_CSV0000000000026508 § 5 § 373,UK_CSV0000000000026508 § 6 § 373,UK_CSV0000000000026508 § 7 § 373,UK_CSV0000000000026508 § 8 § 373,UK_CSV0000000000026508 § 9 § 373,UK_CSV0000000000026508 § 10 § 373,UK_CSV0000000000026508 § 11 § 373,UK_CSV0000000000026508 § 12 § 373
UK_CSV0000000000026508 § 0 § 374,UK_CSV0000000000026508 § 1 § 374,UK_CSV0000000000026508 § 2 § 374,UK_CSV0000000000026508 § 3 § 374,UK_CSV0000000000026508 § 4 § 374,UK_CSV0000000000026508 § 5 § 374,UK_CSV0000000000026508 § 6 § 374,UK_CSV0000000000026508 § 7 § 374,UK_CSV0000000000026508 § 8 § 374,UK_CSV0000000000026508 § 9 § 374,UK_CSV0000000000026508 § 10 § 374,UK_CSV0000000000026508 § 11 § 374,UK_CSV0000000000026508 § 12 § 374
UK_CSV0000000000026508 § 0 § 375,UK_CSV0000000000026508 § 1 § 375,UK_CSV0000000000026508 § 2 § 375,UK_CSV0000000000026508 § 3 § 375,UK_CSV0000000000026508 § 4 § 375,UK_CSV0000000000026508 § 5 § 375,UK_CSV0000000000026508 § 6 § 375,UK_CSV0000000000026508 § 7 § 375,UK_CSV0000000000026508 § 8 § 375,UK_CSV0000000000026508 § 9 § 375,UK_CSV0000000000026508 § 10 § 375,UK_CSV0000000000026508 § 11 § 375,UK_CSV0000000000026508 § 12 § 375
UK_CSV0000000000026508 § 0 § 376,UK_CSV0000000000026508 § 1 § 376,UK_CSV0000000000026508 § 2 § 376,UK_CSV0000000000026508 § 3 § 376,UK_CSV0000000000026508 § 4 § 376,UK_CSV0000000000026508 § 5 § 376,UK_CSV0000000000026508 § 6 § 376,UK_CSV0000000000026508 § 7 § 376,UK_CSV0000000000026508 § 8 § 376,UK_CSV0000000000026508 § 9 § 376,UK_CSV0000000000026508 § 10 § 376,UK_CSV0000000000026508 § 11 § 376,UK_CSV0000000000026508 § 12 § 376
UK_CSV0000000000026508 § 0 § 377,UK_CSV0000000000026508 § 1 § 377,UK_CSV0000000000026508 § 2 § 377,UK_CSV0000000000026508 § 3 § 377,UK_CSV0000000000026508 § 4 § 377,UK_CSV0000000000026508 § 5 § 377,UK_CSV0000000000026508 § 6 § 377,UK_CSV0000000000026508 § 7 § 377,UK_CSV0000000000026508 § 8 § 377,UK_CSV0000000000026508 § 9 § 377,UK_CSV0000000000026508 § 10 § 377,UK_CSV0000000000026508 § 11 § 377,UK_CSV0000000000026508 § 12 § 377
UK_CSV0000000000026508 § 0 § 378,UK_CSV0000000000026508 § 1 § 378,UK_CSV0000000000026508 § 2 § 378,UK_CSV0000000000026508 § 3 § 378,UK_CSV0000000000026508 § 4 § 378,UK_CSV0000000000026508 § 5 § 378,UK_CSV0000000000026508 § 6 § 378,UK_CSV0000000000026508 § 7 § 378,UK_CSV0000000000026508 § 8 § 378,UK_CSV0000000000026508 § 9 § 378,UK_CSV0000000000026508 § 10 § 378,UK_CSV0000000000026508 § 11 § 378,UK_CSV0000000000026508 § 12 § 378
