object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
4320.0,711741.0,2020/12/09 05:00:00+00,CHARITY HALL BINGO,5001 STEPHAN DR,40258.0,2020/12/11 05:00:00+00,7,FIELD
4321.0,711980.0,2020/12/10 05:00:00+00,WENDYS,3301 CANE RUN RD,40211.0,2020/12/11 05:00:00+00,7,FIELD
4322.0,712302.0,2020/12/14 05:00:00+00,BEAVIN ELECTIC COMPANY,1608 CRISTLAND RD,40214.0,2020/12/23 05:00:00+00,7,FIELD
4323.0,713272.0,2020/12/21 05:00:00+00,WW COUSINS,900 DUPONT RD,40207.0,2020/12/22 05:00:00+00,7,FIELD
4324.0,713288.0,2020/12/18 05:00:00+00,DAILY MART,1320 DIXIE HWY,40210.0,2020/12/30 05:00:00+00,7,FIELD
4325.0,713362.0,2020/12/21 05:00:00+00,FAMILY DOLLAR #22087,1419 W JEFFERSON ST,40203.0,2020/12/22 05:00:00+00,7,FIELD
4326.0,713984.0,2020/12/31 05:00:00+00,ROOSTERS,7405 PRESTON HWY,40219.0,2021/01/04 05:00:00+00,7,FIELD
4327.0,714069.0,2021/01/01 05:00:00+00,BAXTER BAR & GRILL,942 BAXTER AVE,40204.0,2021/01/09 05:00:00+00,7,FIELD
4328.0,715027.0,2021/01/12 05:00:00+00,LOUISVILLE ATHLETIC CLUB,9565 TAYORSVILLE RD,40299.0,2021/01/14 05:00:00+00,7,FIELD
4329.0,715139.0,2021/01/13 05:00:00+00,FRANK'S MEAT & PRODUCE DELI,3342 PRESTON HWY,40213.0,2021/01/14 05:00:00+00,7,FIELD
4330.0,715448.0,2021/01/21 05:00:00+00,CATHEDRAL OF THE ASSUMPTION,433 S 5TH #101,40202.0,2021/01/22 05:00:00+00,7,FIELD
4331.0,715561.0,2021/01/25 05:00:00+00,AMAZON,5747 PRESTON HWY SUITE A,40219.0,2021/01/26 05:00:00+00,7,FIELD
4332.0,717705.0,2021/03/12 05:00:00+00,WICKS PIZZA,3348 HIKES LN,40220.0,2021/03/12 05:00:00+00,7,FIELD
4333.0,719874.0,2021/04/20 03:59:59+00,PAPA JOHN'S #008,2301 BARDSTOWN RD,40205.0,2021/04/21 03:59:59+00,7,FIELD
4334.0,721071.0,2021/05/10 03:59:59+00,BRIGHT BEGINNINGS LEARNING CENTER,2603 DIXIE HWY,40216.0,2021/05/10 03:59:59+00,7,FIELD
4335.0,714708.0,2021/01/08 05:00:00+00,SOUTHEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKWY,40243.0,2021/01/31 05:00:00+00,7,FIELD
4336.0,714870.0,2021/01/09 05:00:00+00,MANHATTAN PROJECT,2101 FRANKFORT AVE,40206.0,2021/01/14 05:00:00+00,7,FIELD
4337.0,714975.0,2021/01/12 05:00:00+00,BLIND SQUIRREL,592 N ENGLISH STATION RD,40223.0,2021/01/13 05:00:00+00,7,FIELD
4338.0,715302.0,2021/01/19 05:00:00+00,EDEMA PARTNERS,1169 EASTERN PKWY #23113,40217.0,2021/01/28 05:00:00+00,7,FIELD
4339.0,715614.0,2021/01/26 05:00:00+00,PETSMART,10308 WESTPORT RD,40241.0,2021/01/29 05:00:00+00,7,FIELD
4340.0,715908.0,2021/02/02 05:00:00+00,PLEATCO FILTRATION,11201 AMPERE CT,40299.0,2021/02/05 05:00:00+00,7,FIELD
4341.0,716068.0,2021/02/04 05:00:00+00,DAVID'S BRIDAL,3008 BARDSTOWN RD,40205.0,2021/02/05 05:00:00+00,7,FIELD
4342.0,716484.0,2021/02/12 05:00:00+00,VFW POST 2921,2902 S 7TH ST,40216.0,2021/02/17 05:00:00+00,7,FIELD
4343.0,716612.0,2021/02/19 05:00:00+00,JEWELL MANUFACTURING,9951 BUNSEN WAY,40299.0,2021/02/22 05:00:00+00,7,FIELD
4344.0,716640.0,2021/02/19 05:00:00+00,JOHNSON CONTROLS,7111 TRADE PORT DR,40258.0,2021/02/24 05:00:00+00,7,FIELD
4345.0,716755.0,2021/02/23 05:00:00+00,REPUBLIC BANK & TRUST COMPANY,2801 BARDSTOWN RD,40205.0,2021/03/10 05:00:00+00,7,FIELD
4346.0,716807.0,2021/02/23 05:00:00+00,DOMINO'S PIZZA #1424,812 EASTERN PKWY,40217.0,2021/02/24 05:00:00+00,7,FIELD
4347.0,717208.0,2021/03/02 05:00:00+00,MESH,3608 BROWNSBORO RD,40207.0,2021/03/05 05:00:00+00,7,FIELD
4348.0,717378.0,2021/03/05 05:00:00+00,BEND & ZEN,1301 HERR LN STE 187,40222.0,2021/04/23 03:59:59+00,7,FIELD
4349.0,718260.0,2021/03/22 03:59:59+00,THORNTON'S #165,4170 TAYLOR BLVD,40215.0,2021/03/25 03:59:59+00,7,FIELD
4350.0,719153.0,2021/04/05 03:59:59+00,MCDONALD'S,5001 S 3RD ST,40214.0,2021/04/09 03:59:59+00,7,FIELD
4351.0,719212.0,2021/04/06 03:59:59+00,KROGER L-356,12501 SHELBYVILLE RD,40243.0,2021/04/07 03:59:59+00,7,FIELD
4352.0,719802.0,2021/04/15 03:59:59+00,EL NOPAL,9451 WESTPORT RD,40241.0,2021/04/22 03:59:59+00,7,FIELD
4353.0,720113.0,2021/04/23 03:59:59+00,SOUTHEAST CHRISTIAN CHURCH,1407 MOSER RD,40299.0,2021/04/28 03:59:59+00,7,FIELD
4354.0,721607.0,2021/05/19 03:59:59+00,DIRECT STAFFING,5338 S 3RD ST,40214.0,2021/05/20 03:59:59+00,7,FIELD
4355.0,714065.0,2020/12/17 05:00:00+00,WAYSIDE CHRISTIAN MISSION,432 E JEFFERSON ST,40202.0,2020/12/29 05:00:00+00,7,FIELD
4356.0,714149.0,2021/01/04 05:00:00+00,CHANGING IMAGE BARBERSHOP,2251 HIKES LN,40218.0,2021/01/04 05:00:00+00,7,FIELD
4357.0,714265.0,2021/01/05 05:00:00+00,SOUTHEAST FAMILY YMCA,5930 SIX MILE LN,40218.0,2021/01/07 05:00:00+00,7,FIELD
4358.0,715298.0,2021/01/19 05:00:00+00,LIL DIAMOND CAFE,9125 GALENE DR,40299.0,2021/01/20 05:00:00+00,7,FIELD
4359.0,715431.0,2021/01/21 05:00:00+00,BOWMAN FIELD WINE & SPIRITS,2800 TAYLORSVILLE RD,40205.0,2021/01/21 05:00:00+00,7,FIELD
4360.0,715695.0,2021/01/25 05:00:00+00,JIMMY JOHN'S,1321 S HURSTBOURNE PKWY,40220.0,2021/01/27 05:00:00+00,7,FIELD
4361.0,715964.0,2021/02/02 05:00:00+00,BURGER KING,6300 GREENWOOD RD,40258.0,2021/02/02 05:00:00+00,7,FIELD
4362.0,716061.0,2021/02/04 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2021/02/04 05:00:00+00,7,FIELD
4363.0,716253.0,2021/02/05 05:00:00+00,B QUICK FOOD MART,7600 3RD STREET RD,40214.0,2021/02/08 05:00:00+00,7,FIELD
4364.0,716291.0,2021/02/08 05:00:00+00,JTOWN PRESCHOOL,3922 RUCKRIEGEL PKWY,40299.0,2021/02/08 05:00:00+00,7,FIELD
4365.0,716497.0,2021/02/16 05:00:00+00,FLEX APPEAL,946 GOSS AVE,40217.0,2021/02/26 05:00:00+00,7,FIELD
4366.0,716639.0,2021/02/19 05:00:00+00,MERCEDES,2520 TERRA CROSSING,40219.0,2021/02/24 05:00:00+00,7,FIELD
4367.0,721166.0,2021/05/11 03:59:59+00,MEIJER #162,9905 DIXIE HWY,40272.0,2021/05/12 03:59:59+00,7,FIELD
4368.0,713662.0,2020/12/28 05:00:00+00,O'REILLYS AUTO PARTS,3700 DIXIE HWY,40216.0,2020/12/29 05:00:00+00,7,FIELD
