object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
4238,714886,2021/01/11 05:00:00+00,THE BROOK HOSPITALS,1405 BROWNS LN,40207.0,2021/01/20 05:00:00+00,7,FIELD
4239,715208,2021/01/15 05:00:00+00,NEPHROLOGY ASSOCIATES OF KENTUCKIANA PSC,6400 DUTCHMANS PKWY,40205.0,2021/01/27 05:00:00+00,7,FIELD
4240,715211,2021/01/15 05:00:00+00,SHOP OF SHOPS VENDOR MALL,10105 TAYLORSVILLE RD,40299.0,2021/01/19 05:00:00+00,7,FIELD
4241,715910,2021/02/02 05:00:00+00,UPS WAREHOUSE,2200 OUTER LOOP,40219.0,2021/02/08 05:00:00+00,7,FIELD
4242,716053,2021/02/04 05:00:00+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2021/02/04 05:00:00+00,7,FIELD
4243,716425,2021/02/11 05:00:00+00,UPS STORE,4621 OUTER LOOP,40219.0,2021/02/17 05:00:00+00,7,FIELD
4244,717214,2021/03/01 05:00:00+00,DENNY'S,434 EASTERN PKWY,40217.0,2021/03/03 05:00:00+00,7,FIELD
4245,717378,2021/03/05 05:00:00+00,BEND & ZEN,1301 HERR LN STE 187,40222.0,2021/04/23 03:59:59+00,7,FIELD
4246,717380,2021/03/05 05:00:00+00,HOT YOGA LOUISVILLE,4414 SHELBYVILLE RD STE 201,40207.0,2021/04/23 03:59:59+00,7,FIELD
4247,717411,2021/03/05 05:00:00+00,KROGER L-780,10645 DIXIE HWY,40272.0,2021/03/09 05:00:00+00,7,FIELD
4248,718278,2021/03/23 03:59:59+00,SATCO INC,4501 INDIAN TRAIL,40213.0,2021/03/17 03:59:59+00,7,FIELD
4249,718407,2021/03/25 03:59:59+00,UOFL HEALTH MARY & ELIZABETH PLAZA III,4500 CHURCHMAN AVE,40215.0,2021/03/25 03:59:59+00,7,FIELD
4250,721773,2021/05/19 03:59:59+00,GANDER,111 S ENGLISH STATION RD,40245.0,2021/05/19 03:59:59+00,7,FIELD
4251,710650,2020/11/30 05:00:00+00,ASHCROFT AND OAK,4801 OUTER LOOP,40219.0,2020/12/04 05:00:00+00,7,FIELD
4252,710824,2020/12/02 05:00:00+00,FERN BOWL SNACK BAR/LOUNGE,5518 BARDSTOWN RD,40291.0,2020/12/03 05:00:00+00,7,FIELD
