object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
3443.0,707230.0,2020/10/19 03:59:59+00,KROGER L-327,2710 W BROADWAY,40211.0,2020/10/23 03:59:59+00,7,FIELD
3444.0,707390.0,2020/10/20 03:59:59+00,LIQUOR BARN #980,4131 TOWNE CENTER DR,40241.0,2020/10/21 03:59:59+00,7,FIELD
3445.0,703363.0,2020/08/07 03:59:59+00,KOCK FITER CO,8401 AIR COMMERCE DR,40219.0,2020/09/14 03:59:59+00,7,FIELD
3446.0,703407.0,2020/08/10 03:59:59+00,FITNESS 19,109 BLANKENBAKER PKWY,40243.0,2020/09/18 03:59:59+00,7,FIELD
3447.0,707523.0,2020/10/26 03:59:59+00,UPS,911 GRADE LANE,40219.0,2020/10/27 03:59:59+00,7,FIELD
3448.0,707435.0,2020/10/22 03:59:59+00,KFC,10103 DIXIE HWY,40272.0,2020/10/23 03:59:59+00,7,FIELD
3449.0,703588.0,2020/08/12 03:59:59+00,MCDONALD'S,420 E MARKET ST,40202.0,2020/08/13 03:59:59+00,7,FIELD
3450.0,703448.0,2020/08/07 03:59:59+00,SHORTY'S FOOD MART #3,2133 DIXIE HWY,40210.0,2020/08/10 03:59:59+00,7,FIELD
3451.0,707951.0,2020/10/29 03:59:59+00,BROADWAY FOOD MART,4132 W BROADWAY,40212.0,2020/11/02 05:00:00+00,7,FIELD
3452.0,707624.0,2020/10/26 03:59:59+00,FIVE STAR FOOD MART,9501 CANE RUN RD,40272.0,2020/10/27 03:59:59+00,7,FIELD
3453.0,703628.0,2020/08/12 03:59:59+00,J & J CAFE,3441 BRECKENRIDGE LN,40299.0,2020/08/20 03:59:59+00,7,FIELD
3454.0,703535.0,2020/08/11 03:59:59+00,SAM'S FOOD MART,2749 BANK ST,40212.0,2020/08/26 03:59:59+00,7,FIELD
3455.0,708082.0,2020/10/31 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/11/03 05:00:00+00,7,FIELD
3456.0,707726.0,2020/10/28 03:59:59+00,EMPIRE BEAUTY SCHOOL,5120 DIXIE HWY,40216.0,2020/10/28 03:59:59+00,7,FIELD
3457.0,703753.0,2020/08/17 03:59:59+00,ROCKFORD LANE LIQUORS,2700 ROCKFORD LN,40216.0,2020/09/21 03:59:59+00,7,FIELD
3458.0,703631.0,2020/08/13 03:59:59+00,SCOTT'S FOOD MART,1810 BERRY BLVD,40215.0,2020/08/13 03:59:59+00,7,FIELD
3459.0,708122.0,2020/11/03 05:00:00+00,HD RUBBIES,6905 SOUTHSIDE DR,40214.0,2020/11/04 05:00:00+00,7,FIELD
3460.0,707732.0,2020/10/28 03:59:59+00,EMPIRE BEAUTY SCHOOL,5120 DIXIE HWY,40216.0,2020/10/28 03:59:59+00,7,FIELD
3461.0,703789.0,2020/08/17 03:59:59+00,THORNTONS #155,8405 NATIONAL TURNPIKE,40214.0,2020/08/17 03:59:59+00,7,FIELD
3462.0,703780.0,2020/08/17 03:59:59+00,KORRECT OPTICAL - LAB,3801 BISHOP LN,40218.0,2020/08/18 03:59:59+00,7,FIELD
3463.0,708155.0,2020/11/03 05:00:00+00,INDI'S RESTAURANT,5009 S 3RD ST,40214.0,2020/11/05 05:00:00+00,7,FIELD
3464.0,707844.0,2020/10/28 03:59:59+00,HEINE BROTHERS COFFEE,4305 SHELBYVILLE RD,40207.0,2020/10/29 03:59:59+00,7,FIELD
3465.0,703830.0,2020/08/15 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/08/15 03:59:59+00,7,FIELD
3466.0,703808.0,2020/08/15 03:59:59+00,MANGO'S MEXICAN GRILL,4632 HENDRIK DR,40299.0,2020/08/15 03:59:59+00,7,FIELD
3467.0,708309.0,2020/11/05 05:00:00+00,JUSTFAB FC,8161 NATIONAL TPKE,40214.0,2020/11/11 05:00:00+00,7,FIELD
3468.0,707871.0,2020/10/29 03:59:59+00,VARANESE,2106 FRANKFORT AVE,40206.0,2020/11/06 05:00:00+00,7,FIELD
3469.0,704070.0,2020/08/23 03:59:59+00,PAPA JOHN'S #12,6902 SOUTHSIDE DR,40214.0,2020/08/28 03:59:59+00,7,FIELD
3470.0,704074.0,2020/08/21 03:59:59+00,SIX FORKS BURGERS,1270 S PRESTON ST,40203.0,2020/08/26 03:59:59+00,7,FIELD
3471.0,704280.0,2020/08/26 03:59:59+00,FAMILY DOLLAR #32367,701 VALLEY COLLEGE DR,40272.0,2020/08/28 03:59:59+00,7,FIELD
3472.0,704381.0,2020/08/27 03:59:59+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2020/08/27 03:59:59+00,7,FIELD
3473.0,705318.0,2020/09/11 03:59:59+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2020/09/11 03:59:59+00,7,FIELD
3474.0,705540.0,2020/09/18 03:59:59+00,WENDYS,8596 DIXIE HWY,40258.0,2020/09/21 03:59:59+00,7,FIELD
3475.0,706238.0,2020/10/02 03:59:59+00,FIFTH THIRD BANK & ATM,3901 DIXIE HWY,40216.0,2020/10/03 03:59:59+00,7,FIELD
3476.0,706507.0,2020/10/07 03:59:59+00,WAVERLY HILLS SANATORIUM,4400 PARALEE DR,40272.0,2020/10/10 03:59:59+00,7,FIELD
3477.0,706745.0,2020/10/09 03:59:59+00,PAVILION CAFE,315 E BROADWAY,40202.0,2020/10/15 03:59:59+00,7,FIELD
3478.0,706860.0,2020/10/13 03:59:59+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/10/16 03:59:59+00,7,FIELD
3479.0,707047.0,2020/10d/14 03:59:59+00,RIASING CANE'S,10490 WESTPxORT RD,40260.0,2020/10/19 03:59:59+00,7,FIELD
3480.0,707137.0,2020/10/19 03:59:59+00,KOSIR SHRINER,4120 BARDSTOWN RD,40218.0,2020/10/19 03:59:59+00,7,FIELD
3481.0,707151.0,2020/10/19 03:59:59+00,JOE'S PALM ROOM,1821 W JEFFERSON ST,40203.0,2020/10/20 03:59:59+00,7,FIELD
3482.0,707156.0,2020/10/19 03:59:59+00,K & K SERVICES,1015 REEVES RD,40219.0,2020/10/21 03:59:59+00,7,FIELD
3483.0,707212.0,2020/10/19 03:59:59+00,WAFFLE HOUSE #221,4150 CANE RUN RD,40216.0,2020/10/20 03:59:59+00,7,FIELD
3484.0,707254.0,2020/10/20 03:59:59+00,AA MEETING,134 E WOODLAWN AVE,40214.0,2020/11/02 05:00:00+00,7,FIELD
3485.0,707363.0,2020/10/21 03:59:59+00,HOLLOWEEN PARTY/CONCERT,4TH STREET LIVE,40219.0,2020/10/23 03:59:59+00,7,FIELD
3486.0,707409.0,2020/10/22 03:59:59+00,KOROSEAL INTERIOR PRODUCTS,7929 NATIONAL TURNPIKE,40214.0,2020/10/28 03:59:59+00,7,FIELD
3487.0,706576.0,2020/10/07 03:59:59+00,ST. GABRIEL SCHOOL,5503 BARDSTOWN RD,40291.0,2020/10/08 03:59:59+00,7,FIELD
3488.0,707953.0,2020/10/30 03:59:59+00,MOOSE LODGE #5,4615 FEGENBUSH LN,40228.0,2020/11/04 05:00:00+00,7,FIELD
3489.0,703812.0,2020/08/15 03:59:59+00,CHUY'S #22,104 OXMOOR CT,40222.0,2020/08/15 03:59:59+00,7,FIELD
3490.0,706688.0,2020/10/09 03:59:59+00,CARALI'S ROTISSERIE CHICKEN,12531 SHELBYVILLE RD,40243.0,2020/10/12 03:59:59+00,7,FIELD
3491.0,708311.0,2020/11/05 05:00:00+00,COMMUNITY TOWERS,2526 W MADISON ST,40211.0,2020/11/14 05:00:00+00,7,FIELD
3492.0,703818.0,2020/08/15 03:59:59+00,MCDONALD'S,11600 BLUEGRASS PKWY,40299.0,2020/08/15 03:59:59+00,7,FIELD
3493.0,707072.0,2020/10/15 03:59:59+00,SHERWIN WILLIAMS,13122 SHELBYVILLE RD,40243.0,2020/11/13 05:00:00+00,7,FIELD
3494.0,708415.0,2020/11/05 05:00:00+00,CIRCLE K #4703238,5035 MUD LN,40229.0,2020/11/06 05:00:00+00,7,FIELD
3495.0,703856.0,2020/08/15 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/08/19 03:59:59+00,7,FIELD
3496.0,707342.0,2020/10/20 03:59:59+00,SPEEDWAY #9701,8510 NATIONAL TURNPIKE,40118.0,2020/10/28 03:59:59+00,7,FIELD
3497.0,708488.0,2020/11/07 05:00:00+00,VALUE CITY FURNITURE,9070 DIXIE HWY STE A,40258.0,2020/11/07 05:00:00+00,7,FIELD
3498.0,708665.0,2020/11/11 05:00:00+00,INTRIGUE SALON & SPA,8121 NEW LA GRANGE RD,40222.0,2020/11/12 05:00:00+00,7,FIELD
3499.0,704012.0,2020/08/20 03:59:59+00,ST. EDWARD'S SCHOOL,9610 SUE HELEN DR,40299.0,2020/08/21 03:59:59+00,7,FIELD
3500.0,707822.0,2020/10/28 03:59:59+00,AUTO ZONE,8215 PRESTON HWY,40219.0,2020/10/29 03:59:59+00,7,FIELD
3501.0,708530.0,2020/11/09 05:00:00+00,DANDY HAIR AND BEAUTY,4838 POPLAR LEVEL RD,40213.0,2020/11/10 05:00:00+00,7,FIELD
3502.0,708998.0,2020/11/10 05:00:00+00,GOLD BAR,1601 STORY AVE,40206.0,2020/11/10 05:00:00+00,7,FIELD
3503.0,704015.0,2020/08/19 03:59:59+00,NORTON'S PAVILION,315 E BROADWAY,40202.0,2020/08/21 03:59:59+00,7,FIELD
3504.0,708079.0,2020/11/02 05:00:00+00,BUSINESS,2202 DIXIE HWY,40210.0,2020/11/06 05:00:00+00,7,FIELD
3505.0,708643.0,2020/11/10 05:00:00+00,HAVANA RUMBA #2,12003 SHELBYVILLE RD,40243.0,2020/11/12 05:00:00+00,7,FIELD
3506.0,709031.0,2020/11/16 05:00:00+00,BOB EVANS #437,11800 STANDIFORD PLAZA DR,40229.0,2020/11/18 05:00:00+00,7,FIELD
3507.0,704019.0,2020/08/20 03:59:59+00,NORTON'S PAVILION,315 E BROADWAY,40202.0,2020/08/21 03:59:59+00,7,FIELD
3508.0,708136.0,2020/11/03 05:00:00+00,CROSSROAD TREATMENT CENTER,1700 CARGO CT,40299.0,2020/11/04 05:00:00+00,7,FIELD
3509.0,709205.0,2020/11/17 05:00:00+00,ASSOCIATES IN BEHAVIORAL HEALTH,302 E BRECKENRIDGE ST,40203.0,2020/11/24 05:00:00+00,7,FIELD
3510.0,709414.0,2020/11/18 05:00:00+00,ROBBEN'S ROOST,5906 SIX MILE LN,40218.0,2020/11/20 05:00:00+00,7,FIELD
3511.0,704082.0,2020/08/21 03:59:59+00,DENNY'S,434 EASTERN PKWY,40217.0,2020/08/28 03:59:59+00,7,FIELD
3512.0,708287.0,2020/11/05 05:00:00+00,WENDYS #310,193 OUTER LOOP,40214.0,2020/11/09 05:00:00+00,7,FIELD
3513.0,709757.0,2020/11/19 05:00:00+00,I LOVE TACOS,9909 TAYORSVILLE RD,40299.0,2020/11/19 05:00:00+00,7,FIELD
3514.0,709441.0,2020/11/17 05:00:00+00,KROGER L-360,6900 BARDSTOWN RD,40291.0,2020/11/20 05:00:00+00,7,FIELD
3515.0,704207.0,2020/08/25 03:59:59+00,MILLER TRANSPORATION,111 OUTER LOOP,40214.0,2020/09/16 03:59:59+00,7,FIELD
3516.0,708308.0,2020/11/05 05:00:00+00,RECREONICS INC,4200 SCHMITT AVE,40213.0,2020/11/10 05:00:00+00,7,FIELD
3517.0,709909.0,2020/11/23 05:00:00+00,PAIN RELIEF CENTERS,5129 DIXIE HWY UNIT 201,40216.0,2020/11/23 05:00:00+00,7,FIELD
3518.0,710163.0,2020/11/23 05:00:00+00,SUPERMERCADO GUANAJUATO,5624 BARDSTOWN RD,40291.0,2020/11/23 05:00:00+00,7,FIELD
3519.0,704238.0,2020/08/25 03:59:59+00,BERRY BLVD LAUDRY,1739 BERRY BLVD,40219.0,2020/08/26 03:59:59+00,7,FIELD
3520.0,708499.0,2020/11/07 05:00:00+00,LE MOO,2300 LEXINGTON RD,40206.0,2020/11/12 05:00:00+00,7,FIELD
3521.0,710022.0,2020/11/19 05:00:00+00,BARGAIN HUNT,6801 DIXIE HWY (BARGAIN HUNT),40219.0,2020/11/19 05:00:00+00,7,FIELD
3522.0,710194.0,2020/11/24 05:00:00+00,DUNDEE TAVERN,2224 DUNDEE RD,40205.0,2020/11/25 05:00:00+00,7,FIELD
3523.0,704278.0,2020/08/26 03:59:59+00,TACO BELL #36154,12529 SHELBYVILLE RD,40243.0,2020/08/27 03:59:59+00,7,FIELD
3524.0,704679.0,2020/09/02 03:59:59+00,FIVE GUYS,13303 SHELBYVILLE RD,40223.0,2020/09/02 03:59:59+00,7,FIELD
3525.0,704706.0,2020/09/02 03:59:59+00,SPRINGHURST HEALTH & REHAB,3001 N HURSTBOURNE PKWY,40241.0,2020/09/03 03:59:59+00,7,FIELD
3526.0,705011.0,2020/09/09 03:59:59+00,JAMES CASH MACHINE CO,100 OUTER LOOP,40214.0,2020/09/15 03:59:59+00,7,FIELD
3527.0,705188.0,2020/09/14 03:59:59+00,PLANET FITNESS,3560 S HURSTBOURNE PKWY,40299.0,2020/09/17 03:59:59+00,7,FIELD
3528.0,705609.0,2020/09/21 0359:59+00,THE PALM OOM LOUNGE,182 W JEFFERSON ST,40264.0,2020/10/20 03:59:59+00,7,FIELD
3529.0,705618.0,2020/09/21 03:59:59+00,ARBY'S,2956 BRECKENRIDGE LN,40220.0,2020/09/29 03:59:59+00,7,FIELD
3530.0,705703.0,2020/09/22 03:59:59+00,SPEEDWAY #9678,3030 TAYLOR BLVD,40208.0,2020/10/01 03:59:59+00,7,FIELD
3531.0,710207.0,2020/11/21 05:00:00+00,MCALISTER'S,4002 TOWNE CENTER DR,40241.0,2020/11/24 05:00:00+00,7,FIELD
3532.0,708523.0,2020/11/09 05:00:00+00,HALSEY FLATS,514 BRIGHTWOOD PL,40207.0,2020/11/11 05:00:00+00,7,FIELD
3533.0,710336.0,2020/11/24 05:00:00+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2020/11/24 05:00:00+00,7,FIELD
3534.0,708525.0,2020/11/09 05:00:00+00,OWENS & MINOR DISTRIBUTION INC,6201 GLOBAL DISTRIBUTION DR,40228.0,2020/11/10 05:00:00+00,7,FIELD
3535.0,710474.0,2020/11/28 05:00:00+00,EAT A PITA,2286 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,7,FIELD
3536.0,708539.0,2020/11/09 05:00:00+00,TOTAL QUALITY LOGISTICS,462 S 4TH ST STE 600,40202.0,2020/11/10 05:00:00+00,7,FIELD
3537.0,710567.0,2020/11/30 05:00:00+00,BAXTER BAR & GRILL,942 BAXTER AVE,40204.0,2020/12/05 05:00:00+00,7,FIELD
3538.0,708541.0,2020/11/09 05:00:00+00,FOUR POINTS BY SHERATON LOUISVILLE AIRPORT,2850 CRITTENDEN DR,40209.0,2020/11/10 05:00:00+00,7,FIELD
3539.0,711138.0,2020/12/04 05:00:00+00,PAPA JOHN'S #12,6902 SOUTHSIDE DR,40214.0,2020/12/09 05:00:00+00,7,FIELD
3540.0,708636.0,2020/11/11 05:00:00+00,HIGHLANDS LATIN SCHOOL,2800 FRANKFORT AVE,40219.0,2020/11/11 05:00:00+00,7,FIELD
3541.0,711219.0,2020/12/04 05:00:00+00,PIZZA HUT #036960,8131 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,7,FIELD
3542.0,708676.0,2020/11/11 05:00:00+00,MR GATTI'S,10035 DIXIE HWY,40272.0,2020/11/16 05:00:00+00,7,FIELD
3543.0,711450.0,2020/12/05 05:00:00+00,CHILL BAR HIGHLANDS,1117 BARDSTOWN RD,40204.0,2020/12/05 05:00:00+00,7,FIELD
3544.0,708742.0,2020/11/12 05:00:00+00,TEXAS ROADHOUSE,3322 OUTER LOOP,40219.0,2020/11/23 05:00:00+00,7,FIELD
3545.0,711466.0,2020/12/07 05:00:00+00,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2020/12/09 05:00:00+00,7,FIELD
3546.0,708785.0,202011/13 05:00:00+00,WRREN TECHNOLOGY INC,1932 CAPMUS PL,40317.0,2020/11/19 05:00:00+00,7,FIELD
3547.0,711656.0,2020/12/08 05:00:00+00,BATH & BODY WORKS,7900 SHELBYVILLE RD,40222.0,2020/12/10 05:00:00+00,7,FIELD
3548.0,708970.0,2020/11/09 05:00:00+00,OSAKA JAPANESE RESTAURANT,426 W MARKET ST,40202.0,2020/11/09 05:00:00+00,7,FIELD
3549.0,711662.0,2020/12/08 05:00:00+00,UPS SUPPLY CHAIN SOLUTIONS,7830 NATIONAL TURNPIKE,40214.0,2020/12/09 05:00:00+00,7,FIELD
3550.0,708999.0,2020/11/10 05:00:00+00,PLAY DANCE BAR,1101 E. WASHINGTON ST.,40206.0,2020/11/10 05:00:00+00,7,FIELD
3551.0,711970.0,2020/12/10 05:00:00+00,CHESTNUT STREET FAMILY YMCA,930 W CHESTNUT UNIT 301,40203.0,2020/12/11 05:00:00+00,7,FIELD
3552.0,709265.0,2020/11/17 05:00:00+00,SPEEDWAY #9636,12201 DIXIE HWY,40272.0,2020/11/20 05:00:00+00,7,FIELD
3553.0,712035.0,2020/12/10 05:00:00+00,BLAIRWOOD TENNIS CLUB,9300 BLAIRWOOD ACCESS WAY,40222.0,2020/12/10 05:00:00+00,7,FIELD
3554.0,709278.0,2020/11/17 05:00:00+00,BROADWAY FOOD MART,4132 W BROADWAY,40212.0,2020/11/20 05:00:00+00,7,FIELD
3555.0,713300.0,2020/12/21 05:00:00+00,BEARDS AND BEERS LOUISVILLE,514 S 5TH ST,40202.0,2020/12/22 05:00:00+00,7,FIELD
3556.0,709496.0,2020/11/19 05:00:00+00,ROBBEN'S ROOST,5906 SIX MILE LN,40220.0,2020/11/19 05:00:00+00,7,FIELD
3557.0,713303.0,2020/12/21 05:00:00+00,P JS COLLEGE OF COSMETOLOGY,2911 S HURSTBOURNE PKWY,40220.0,2020/12/29 05:00:00+00,7,FIELD
3558.0,709984.0,2020/11/21 05:00:00+00,MICHAELIS EVENTS,13040 EASTGATE PKWY,40243.0,2020/11/24 05:00:00+00,7,FIELD
3559.0,713972.0,2020/12/30 05:00:00+00,THE LOCKER ROOM PUB,12812 DIXIE HWY,40272.0,2020/12/31 05:00:00+00,7,FIELD
3560.0,709988.0,2020/11/21 05:00:00+00,WALMART #4524,5360 DIXIE HWY,40216.0,2020/11/24 05:00:00+00,7,FIELD
3561.0,714023.0,2020/12/31 05:00:00+00,IHOP,1401 S HURSTBOURNE PKWY,40222.0,2021/01/04 05:00:00+00,7,FIELD
3562.0,710032.0,2020/11/10 05:00:00+00,MCALISTER'S #1135,2400 LIME KILN LN,40222.0,2020/11/10 05:00:00+00,7,FIELD
3563.0,714948.0,2021/01/11 05:00:00+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2021/01/11 05:00:00+00,7,FIELD
3564.0,710079.0,2020/11/17 05:00:00+00,BAR VETTI,727 E MARKET ST,40202.0,2020/11/17 05:00:00+00,7,FIELD
3565.0,715293.0,2021/01/19 05:00:00+00,THE CAFE,712 BRENT ST,40204.0,2021/01/19 05:00:00+00,7,FIELD
3566.0,710351.0,2020/11/25 05:00:00+00,FIRST WATCH,2225 TAYLORSVILLE RD,40205.0,2020/11/25 05:00:00+00,7,FIELD
3567.0,715337.0,2021/01/20 05:00:00+00,ASSOCIATE IN DERMATOLOGY & DERMATOPATHOLOGY,1700 OLD BLUEGRASS AVE,40215.0,2021/01/28 05:00:00+00,7,FIELD
3568.0,710570.0,2020/11/30 05:00:00+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/12/03 05:00:00+00,7,FIELD
3569.0,716080.0,2021/02/04 05:00:00+00,UPS,8100 AIR COMMERCE DR,40219.0,2021/02/08 05:00:00+00,7,FIELD
3570.0,710592.0,2020/11/30 05:00:00+00,HOT YOGA LOUISVILLE,4414 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,7,FIELD
3571.0,701736.0,2020/07/19 03:59:59+00,CIRCLE K #4703224,1255 W ASHLAND AVE,40215.0,2020/07/23 03:59:59+00,7,FIELD
3572.0,710621.0,2020/12/01 05:00:00+00,HOBBY LOBBY,6801 DIXIE HWY STE 1,40258.0,2020/12/01 05:00:00+00,7,FIELD
3573.0,710997.0,2020/11/19 05:00:00+00,T MOBILE,4141 TOWNE CENTER DRIVE,40241.0,2020/11/19 05:00:00+00,7,FIELD
3574.0,711611.0,2020/11/19 05:00:00+00,WING ZONE,905 HESS LN,40217.0,2020/11/19 05:00:00+00,7,FIELD
3575.0,710026.0,2020/11/23 05:00:00+00,CONAGRA FOODS,12650 WESTPORT RD,40219.0,2020/11/24 05:00:00+00,7,FIELD
3576.0,710077.0,2020/11/23 05:00:00+00,FORD MOTOR COMPANY LOUISVILLE ASSEMBLY,2000 FERN VALLEY RD,40213.0,2020/12/03 05:00:00+00,7,FIELD
3577.0,710109.0,2020/11/19 05:00:00+00,WEST 6TH BREWING COMPANY,817 E. MARKET ST.,40206.0,2020/11/19 05:00:00+00,7,FIELD
3578.0,710360.0,2020/11/25 05:00:00+00,PRETZEL BAKER LLC,1006 BARRET AVE,40204.0,2020/12/01 05:00:00+00,7,FIELD
3579.0,710617.0,2020/12/01 05:00:00+00,PORTLAND FAMILY HEALTH CENTER,465 N 26TH ST,40212.0,2020/12/07 05:00:00+00,7,FIELD
3580.0,710635.0,2020/12/01 05:00:00+00,WAYSIDE CHRISTIAN MISSION,432 E JEFFERSON ST,40202.0,2020/12/08 05:00:00+00,7,FIELD
3581.0,710842.0,2020/12/02 05:00:00+00,JOSEPH'S SALON AND SPA,3938 DUTCHMANS LN,40207.0,2020/12/03 05:00:00+00,7,FIELD
3582.0,711078.0,2020/12/03 05:00:00+00,TK'S PUB & GRILL,5442 DEL MARIA WAY,40291.0,2020/12/03 05:00:00+00,7,FIELD
3583.0,711080.0,2020/12/03 05:00:00+00,HITCHING POST INN,7314 FEGENBUSH LN,40228.0,2020/12/03 05:00:00+00,7,FIELD
3584.0,711632.0,2020/12/03 05:00:00+00,PEARL,1151 GOSS AVE,40217.0,2020/12/03 05:00:00+00,7,FIELD
3585.0,711789.0,2020/12/09 05:00:00+00,WHITE CASTLE #43,4020 SHELBYVILLE RD,40207.0,2020/12/14 05:00:00+00,7,FIELD
3586.0,711972.0,2020/12/10 05:00:00+00,TWOLANE BARBER SHOP,2920 HIKES LN,40218.0,2020/12/11 05:00:00+00,7,FIELD
3587.0,711988.0,2020/12/10 05:00:00+00,DUNDEE TAVERN,22t24 DUNDEE RD,40205.0,2020/12/11 05:00:00+00,7,FIELD
3588.0,713250.0,2020/12/21 05:00:00+00,HARDEE'S,3459 TAYLOR BLVD,40215.0,2020/12/21 05:00:00+00,7,FIELD
3589.0,713885.0,2020/12/30 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWN RD,40291.0,2020/12/30 05:00:00+00,7,FIELD
3590.0,714137.0,2021/01/04 05:00:00+00,MOBY DICK,3613 BARDSTOWN RD,40218.0,2021/01/04 05:00:00+00,7,FIELD
3591.0,702245.0,2020/07/24 03:59:59+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/07/31 03:59:59+00,7,FIELD
3592.0,702353.0,2020/07/28 03:59:59+00,ZOO,1100 TREVILIAN WAY,40213.0,2020/07/31 03:59:59+00,7,FIELD
3593.0,702384.0,2020/07/28 03:59:59+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/07/30 03:59:59+00,7,FIELD
3594.0,702418.0,2020/07/27 03:59:59+00,CHILDREN'S ACADEMY AND PRESCHOOL,8021 DIXIE HWY,40258.0,2020/09/15 03:59:59+00,7,FIELD
3595.0,702451.0,2020/07/29 03:59:59+00,HARLEY-DAVIDSON,1700 ARTHUR ST,40208.0,2020/08/05 03:59:59+00,7,FIELD
3596.0,702454.0,2020/07/29 03:59:59+00,ADVANCED AMERICA,3348 HIKES LN UNIT 109,40220.0,2020/08/18 03:59:59+00,7,FIELD
3597.0,702457.0,2020/07/28 03:59:59+00,KCC,2718 GRASSLAND DRIVE,40299.0,2020/08/12 03:59:59+00,7,FIELD
3598.0,702883.0,2020/08/04 03:59:59+00,COVER ALL CAFE,5001 STEPHAN DR,40258.0,2020/08/12 03:59:59+00,7,FIELD
3599.0,702939.0,2020/08/05 03:59:59+00,CHILDREN'S ACADEMY,8021 DIXIE HWY,40258.0,2020/08/05 03:59:59+00,7,FIELD
3600.0,703149.0,2020/07/25 03:59:59+00,NOWHERE BAR LOUISVILLE,1133 BARDSTOWN RD,40204.0,2020/07/25 03:59:59+00,7,FIELD
3601.0,717448.0,2021/03/08 05:00:00+00,LINAK,2200 STANLEY GAULT PKWY,40223.0,2021/03/11 05:00:00+00,7,FIELD
3602.0,699087.0,2020/06/10 03:59:59+00,LABS CORPS STE 750,10216 TAYLORSVILLE RD,40299.0,2020/06/11 03:59:59+00,7,FIELD
3603.0,718028.0,2021/03/18 03:59:59+00,CHIPOTLE,420 S HURSTBOURNE PKWY,40222.0,2021/03/19 03:59:59+00,7,FIELD
3604.0,699090.0,k2020/06/10 03:59:59+00,THE OAK SCHOOL CHILDCARE***,138 EVERGREEN RD UIT 109,40275.0,2020/06/17 03:59:59+00,7,FIELD
3605.0,718176.0,2021/03/19 03:59:59+00,IMPELLIZZERI'S,1381 BARDSTOWN RD,40204.0,2021/03/26 03:59:59+00,7,FIELD
3606.0,699169.0,2020/06/11 03:59:59+00,ALDI,10620 WESTPORT RD,40241.0,2020/06/25 03:59:59+00,7,FIELD
3607.0,719131.0,2021/04/05 03:59:59+00,BURGER KING #892,9120 TAYLORSVILLE RD,40299.0,2021/04/05 03:59:59+00,7,FIELD
3608.0,698194.0,2020/05/22 03:59:59+00,BENNETT & BLOOM EYE CENTER,1935 BLUEGRASS AVE # 200,40215.0,2020/06/16 03:59:59+00,7,FIELD
3609.0,699214.0,2020/06/12 03:59:59+00,STANLEY SCHULZE & CO INC.,849 S 6TH ST,40203.0,2020/06/24 03:59:59+00,7,FIELD
3610.0,722378.0,2021/05/27 03:59:59+00,VIBRATECH ENGINEERS,2700 HOLLOWAY RD #113,40299.0,2021/06/01 03:59:59+00,7,FIELD
3611.0,699366.0,2020/06/15 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/06/16 03:59:59+00,7,FIELD
3612.0,698224.0,2020/05/22 03:59:59+00,PINK BOX BAKERY,3333 BARDSTOWN RD STE 1,40218.0,2020/05/26 03:59:59+00,7,FIELD
3613.0,694285.0,2020/04/01 03:59:59+00,SAKE BLUE JAPANESE BISTRO,9326 CEDAR CENTER WAY,40291.0,2020/04/02 03:59:59+00,7,FIELD
3614.0,700592.0,2020/07/03 03:59:59+00,HIGHLAND MORNING ST. MATTHEWS,111 ST. MATTHEWS AVE,40207.0,2020/07/03 03:59:59+00,7,FIELD
3615.0,710110.0,2020/11/19 05:00:00+00,EMMY SQUARED PIZZA,825 E MARKET ST,40206.0,2020/11/19 05:00:00+00,7,FIELD
3616.0,698654.0,2020/06/01 03:59:59+00,WALMART #4450,12981 SHELBYVILLE RD,40223.0,2020/06/01 03:59:59+00,7,FIELD
3617.0,694410.0,2020/04/2 03:59:59+00,MSSAGE PARLAR,518 PRESTON HWY,40250.0,2020/04/06 03:59:59+00,7,FIELD
3618.0,700598.0,2020/07/03 03:59:59+00,POTBELLY SANDWICH SHOP,4023 SUMMIT PLAZA DR,40241.0,2020/07/03 03:59:59+00,7,FIELD
