crimeid,monthvalue,reportedby,outcometype,latitude,fallswithin,locationvalue
0baefa7b374dd935bab922606114fb7ac937b68a68707b5f6054138f681581e0,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.823009,Gloucestershire Constabulary,On or near COLTISHALL CLOSE
13a220828be625e1a0fe80bb2e29e24885dff6ce0556c14dd40b2d5eb4d9ab3c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
9b268c3a27e4c8b20d10dd785ffe620276da940198394bbe45d9eef37d89a943,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.889688,Gloucestershire Constabulary,On or near Bath Terrace
bb4ae0629f48e901b7f561f88c88de762ea919614c12f4bbd9df5a23cc0f6ea6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.907306,Gloucestershire Constabulary,On or near Cleeveland Street
35d7b668bddcff77316d410a0418ce3194207742061f353ba9ef2f8c73a4d414,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.90193,Gloucestershire Constabulary,On or near
8870e74580b8449630e29532e17c18a889a5d61c48c7c1fe15df2862fe9caeb7,2023-05,Gloucestershire Constabulary,Suspect charged,51.696539,Gloucestershire Constabulary,On or near GEORGE STREET
8870e74580b8449630e29532e17c18a889a5d61c48c7c1fe15df2862fe9caeb7,2023-05,Gloucestershire Constabulary,Suspect charged,51.696539,Gloucestershire Constabulary,On or near GEORGE STREET
ff9b11fdd7e8774b07b2d053b4c20c1cf20db5c819ff3d60f8abe951697b4e10,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.907306,Gloucestershire Constabulary,On or near Cleeveland Street
dfcf3fc78d509a8f60d0de2417128e94b27186c84b737f7899fa9b78843dc6c0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.828651,Gloucestershire Constabulary,On or near Whittle Avenue
f6315596e9918bf15baff0b8e8519d599ecbca71d6c0cbf4836406f1bd11b9e5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.643704,Gloucestershire Constabulary,On or near Crane Pool Avenue
357f6b2f0aa516e3dadb7f1209c0179b9605e785c6f6a95fac2e8f1d8fac17ca,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.905477,Gloucestershire Constabulary,On or near Beale Road
b88bd6b8b3b2b8bd8c8097c70f482842c9cb924fe09da601baa16c551824ff54,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.868169,Gloucestershire Constabulary,On or near Royal Lane
d3cf15fd78fd05b7750618a1ed66ea152a85eec9d4f312757def83732c9c0241,2023-05,Gloucestershire Constabulary,Suspect charged,51.863933,Gloucestershire Constabulary,On or near Russell Street
23145e4313fd52d4bd379e39dd32161db785aa1a007f03b4caf7c69e1bbb9010,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.692655,Gloucestershire Constabulary,On or near Ringfield Close
146f4851c0f1d4da20fe4f0d0705e36dfee455f49a249733d384701d5ac51f9b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.719243,Gloucestershire Constabulary,On or near Overstreet Green
b0e834178c541e21a3e8e5dbb891e6b08f52915578ae61205e4c989456b7339d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.635924,Gloucestershire Constabulary,On or near Mercian Way
599ff03d66c8a33977c9cd11e07e979901096fbfe2a690eb0e8e39269105f0e2,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.635924,Gloucestershire Constabulary,On or near Mercian Way
3b9e41af2fb52f79f47e492707987e679d8ecd8d16730b2ad4d562204e27bc85,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864064,Gloucestershire Constabulary,On or near Wellingtonia Gardens
5eff147adffe4b96169344f82b416c3b6f2ba37f4e5aa33c47b5199ba8784a34,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.911524,Gloucestershire Constabulary,On or near Redgrove Road
3222e252f9f15282e2e2f3451b10905ad40992c343d19899f1f93a278b988b5f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.857808,Gloucestershire Constabulary,On or near Hazel Road
2d5efbfc8a426beb560745cf8d23a1aefee1f8f5368912976517ac721737f3fb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
94cd34d25db0679460efc2c22640a432a1615a91bbb55ca28d5e9a01d8cd45bf,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.855516,Gloucestershire Constabulary,On or near Furlong Road
aa721f737c99692e41f976a6eb75dee0cab6fa36f48be88a8613abd1f2f76c03,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.897694,Gloucestershire Constabulary,On or near Monks Croft
46a85614ff76d8a4f3c2368f7aa3dbc9022a88171b7370887164bf88a683aab1,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.695187,Gloucestershire Constabulary,On or near
fc9dbc43bc5b4052882666450143b580a4e5b51cc98561dfe9ef8fc1745f21a3,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.910516,Gloucestershire Constabulary,On or near Fir Tree Close
4e8291bcc2ecb100180abba837a04dbb05a7d295c336262579ae5d65bf1b289b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.852112,Gloucestershire Constabulary,On or near Maldon Gardens
3a9f75d30db065a14a23678ec6998467efc6303965fe416713957752dcf11801,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.818798,Gloucestershire Constabulary,On or near
a0165fdba88e501c92b128693a87466706b0e1ee946c017c6eaf3cb1452be499,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.860801,Gloucestershire Constabulary,On or near Queens Close
7fbf87ecc0aa46d2a3577387bdc72583f8f22740b566f5054836be748e07c6ce,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.885956,Gloucestershire Constabulary,On or near Cheltenham Road East
199a04a0a669646cf3b2027246e02db7704555d1eede7cd550c95664413a0afd,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.85503,Gloucestershire Constabulary,On or near Diamond Jubilee Close
0033a223919d330ef1ee367085f14cad4c7e69b7fff8f5670aed2b07163ad5de,2023-05,Gloucestershire Constabulary,Suspect charged,51.828816,Gloucestershire Constabulary,On or near Avebury Close
3c2358c7fce313c2638e58407c7bb492387f29ee4008e7c7e7eb4e21df767180,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.805411,Gloucestershire Constabulary,On or near Bath Road
57bb437eefd73c369737f3ea2054ccd6d5adea62eacaa699ef998db7c7f9fb84,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.840383,Gloucestershire Constabulary,On or near Prinknash Close
36e13fed3efc0565af3f3d323cc4d9717443ebc87258e12b16f76d0f62d7f755,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.866643,Gloucestershire Constabulary,On or near Northgate Street
8d84e6e575af4660fe0585716d2d8b90ee296d5db2533663c65cd6e67b762036,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.723825,Gloucestershire Constabulary,On or near Harrison Way
cc1682d9ff2ce1ae612085fefad067b836ae60011e3d576213793aad06bdb054,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.717299,Gloucestershire Constabulary,On or near West Market Place
95f15fc9904d1bb08436e37bb8ca54a775827989125bc98ca850fdb0927e9163,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.717299,Gloucestershire Constabulary,On or near West Market Place
a28135fccb457bd0c64518f7ac6125815e9bad4fe4b164ab11416796f402c68a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.875995,Gloucestershire Constabulary,On or near The Stockyards
ffa3af687b53931b8e3f4af5024ee7664c368a7195975b90780d1a67e6a7e7fd,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.919933,Gloucestershire Constabulary,On or near Morris Hill Close
0b7924716349bd195a3752d5a416f2358dd33018a9da6a9a9feb8dd59da6b5f5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.919933,Gloucestershire Constabulary,On or near Morris Hill Close
0f94bcf5e18b807f05d6ef66290c97369b240b945e10e544e9e6bdbade2b9d14,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.79621,Gloucestershire Constabulary,On or near Bircham Drive
39f1c64ce35bf1437cd4512684d48a9a8d72b98bcbd751671cb830d9eb622dd2,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.854218,Gloucestershire Constabulary,On or near Malmesbury Road
c3e5bd545f251e25fc1a30547e60bdc023b8f76c2325fb4b8ae1c67ee0ef8983,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.723825,Gloucestershire Constabulary,On or near Harrison Way
4f5a4e7526f2b25bc631a1c7cf0afca516d91a1b1f0637b86b19745394a0f5de,2023-05,Gloucestershire Constabulary,Suspect charged,51.717299,Gloucestershire Constabulary,On or near West Market Place
f26b64227ab1ce6f927aac40e93e19f19fecfaccb0d3909feb469aa4bcf9e07b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.881827,Gloucestershire Constabulary,On or near Hazlewood Close
e0163934d339ab7a0159c1777aab95543266dbdafcc4d3687134ca79fffe0a5e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.681761,Gloucestershire Constabulary,On or near Parsonage Street
b8fe865e56d913d76bd3cbc48b7051cdb63d827c7ab5096195b13f8c38f67fa0,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,No location
b9ecce86b1d82804b3b206ecfc855efcf779e8f760fa8594978434afc3b64c24,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.876873,Gloucestershire Constabulary,On or near Kings Hollow
0c07ecc0011f5eb974f0c8889628681ba780841befc7703a8f444500f1eee02b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.7453,Gloucestershire Constabulary,On or near Rosedale Avenue
4d08af2dd70d7a5d3638d55d9abc98efcd9cbe41b37a3426e806b2f1b11dbc58,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.681761,Gloucestershire Constabulary,On or near Parsonage Street
6e1adce4a443dcbc58aee274aa66b842f12c6b03004d9d279b3eaa9d7e489f9a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.99333,Gloucestershire Constabulary,On or near East Street
741905d09c28cdf6c09d4c7848ebfd9d6891f2da703fae5ffa930e410e6d4ca7,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.829436,Gloucestershire Constabulary,On or near Nutley Avenue
d1af9963e3a7f4c9dbd1c8fda239dd9f68ae9b6276ea86b6d74c980b01edcf39,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.682447,Gloucestershire Constabulary,On or near
22c0a75adf254870dc1645be7ae0bc6ea54149a51deb8d22487802f839b8aab3,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.682447,Gloucestershire Constabulary,On or near
c180539c06937177d38ec638cfa9abb1422855fbf2508f2d3457d8dcea91df59,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,53.408949,Gloucestershire Constabulary,On or near
342dbe00637c3fa4ecece42957ea79253abbb743ef19168c7cba88c778379b54,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.828114,Gloucestershire Constabulary,On or near Beverstone Road
3f1c21fdf56c89a7fe9ee917043a4088bf156a8fcfde3f18d37b6ec68b100862,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.79379,Gloucestershire Constabulary,On or near Market Place
2ba8eb759b7280df79c9f998f91d405074adef15d32bac6d7fe372957c9ce9d5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.733354,Gloucestershire Constabulary,On or near Heather Close
b3d5f52eaf2fe695da76f2405d4fcdcd30d02e6df17dda977ae2585596dbf98c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.889779,Gloucestershire Constabulary,On or near Clare Street
ac59cabdec12b26b2a38569b4f3b24cbe346f14430050de711e6da5d0ea0459e,2023-05,Gloucestershire Constabulary,Suspect charged,51.904107,Gloucestershire Constabulary,On or near ISBOURNE ROAD
5fd6132c941c70c48a4b54d7557109aa1f2cf269e23d4ccd6848cb1058ac1653,2023-05,Gloucestershire Constabulary,Local resolution,51.887494,Gloucestershire Constabulary,On or near Kingscote Avenue
a4c24bf6cbe58f5d9d72efa575b0a1686d362f215866dbc860067986e6157a42,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901518,Gloucestershire Constabulary,On or near Pates Avenue
1be5f0d9f27fa8e06124823af8c84b5c463bb2c80a954315a0496d0671d250fa,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.67202,Gloucestershire Constabulary,On or near Willow Grove
d3d92a85ffc3a6df787cd3af9aed5e7c90d68b2cb7dfa04d65ff3b91df9499a4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.67202,Gloucestershire Constabulary,On or near Willow Grove
9baa4a556bf7ca7ea9cf2ca0a3966f1c4a63b7421501899098224f8c328ae6eb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.860966,Gloucestershire Constabulary,On or near Norfolk Street
111bdd9dc38ef3ceaef1f22c86312c4cc39ca43ab9b5f824c919340a14bcf870,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.838336,Gloucestershire Constabulary,On or near Mandara Grove
4c285d837ef51993bf6b76c67c179faaab09068a24102d5d903bd7fe49ad1b21,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,53.245374,Gloucestershire Constabulary,On or near
aa99f368c53e3780336e7488e8e23fa9928f1c4e6581449871d1147c0fb6bb78,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
f92d29230592f89aa958abc6111f6b3a919fa793b123964eee43251de3d7cb62,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.848418,Gloucestershire Constabulary,On or near Milo Place
8bd4706564f70a42510281fdc84df31592b4b107495bcaa35e4237a874b538b5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.644093,Gloucestershire Constabulary,On or near THE MARTINS
d3a8c2a12e53371a39fc264ffac604f556142bee07629b41db4a450ba13621c7,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.908609,Gloucestershire Constabulary,On or near Atherstone Close
16860c74115e6a8d2b53d47533709b4f8221402d55a9ecb6918c5e4d3ec842a4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.67695,Gloucestershire Constabulary,On or near Third Avenue
28b1cd2eca762bd6fe379f0abb82fd04b38f1e5d1e15d10a4fe0e6884a66f307,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.843776,Gloucestershire Constabulary,On or near Haslemere Court
7f4f478e93ac4efb65510b3d5e4ff427a76430a8bcc4709038d2bd51a44fdc27,2023-05,Gloucestershire Constabulary,Suspect charged,51.992365,Gloucestershire Constabulary,On or near Oldfield
eae0e38c974c4f12101233be68adf495894908c74ecb64d0c4ed170cc2fc75e2,2023-05,Gloucestershire Constabulary,Suspect charged,51.992365,Gloucestershire Constabulary,On or near Oldfield
b65e0a7b7c3826b1f1078e8b3884a9857e1fefb0d57740dab723a3fece934649,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.897826,Gloucestershire Constabulary,On or near IMPERIAL LANE
51a39d5844ceb8babf25b0464133f41d9fa4f47ade11e398167ccac5b9564603,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.79621,Gloucestershire Constabulary,On or near Bircham Drive
63137f2971e44505ff9329f0576f4e986f12de7d0c02bfef5cec70ca3c749122,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.721905,Gloucestershire Constabulary,On or near Ormand Close
42ba4953a6ee4562937c782ef170c1d39903b36d08a35ca087968125529582bf,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.849302,Gloucestershire Constabulary,On or near Gladstone Road
7d2ea31e1230f7e77c9a4fb71a90c791dcb6c6c0d9a18a665b542628e53d0524,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.850742,Gloucestershire Constabulary,On or near Norman Thomas Walk
8afb47ccc158a7088a109fab430148254918d096a2f3ae9deed8a97dc33c427e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.691593,Gloucestershire Constabulary,On or near St George's Road
01d56a648b2014d233be9b54ed53729a28db82c55db34c37e91d5f06c2b31aea,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
b15ad80c5fb45f2c8e129edbfca4332e0df12e233a7119c77160dd876a89d8c3,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.81873,Gloucestershire Constabulary,On or near Mansfield Mews
a436e7ba33d03b1975a2a0e3fd17163bf3827eacbb6ff7f443abc5551915548b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.862182,Gloucestershire Constabulary,On or near
6a0611aec306489dc95f825af909d47f9cdbedd3698cac94f4449dd0fbe12485,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.81873,Gloucestershire Constabulary,On or near Mansfield Mews
89eca2fe5e1d6a571330bc486b9c6e9b9ed724c273a66489af6d4d8ca7a1c2ae,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.863615,Gloucestershire Constabulary,On or near Eastgate Street
a8dc97259e7860765ddb8cdb28fa547593787293c7795abe2656e048cadb6c43,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.89984,Gloucestershire Constabulary,On or near Crescent Terrace
a367e9e671818ae1791ccb36776967babe976f5f1e2cc06b1bd7c0f02829f9e3,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.914947,Gloucestershire Constabulary,On or near
61dc13c1652fab26fed5054527108778d44b3958a558a96a7232b4a4b31d29b3,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.847529,Gloucestershire Constabulary,On or near Hazelton Close
9b3c2180b479fdd455bb6f9855f8b777410a6c96fda2dbbfa19f182ffb71dca9,2023-05,Gloucestershire Constabulary,Suspect charged,51.895732,Gloucestershire Constabulary,On or near Vittoria Walk
b981a248949f559e749d226b37ef04c88a5bfa521ffcdf0df4cb81ecd7caeec9,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.929576,Gloucestershire Constabulary,On or near Ayland Close
