reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
709311.0,2020/11/10 05:00:00+00,SPEEDWAY #9645,7400 OLD 3RD STREET RD,40214.0,2020/11/10 05:00:00+00,4,SURVEY,87.0
709314.0,2020/11/10 05:00:00+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/11/24 05:00:00+00,4,SURVEY,88.0
709322.0,2020/11/10 05:00:00+00,CHINA CHEF,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY,89.0
709333.0,2020/11/10 05:00:00+00,BUNGALOW JOES BAR & GRILL,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY,90.0
709339.0,2020/11/10 05:00:00+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY,91.0
709348.0,2020/11/10 05:00:00+00,ARBY'S #5412,6216 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY,92.0
709352.0,2020/11/10 05:00:00+00,EL NOPAL,6300 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY,93.0
709353.0,2020/11/10 05:00:00+00,MOBY DICK,6332 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY,94.0
709355.0,2020/11/10 05:00:00+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,95.0
709356.0,2020/11/10 05:00:00+00,SMALL STEPS CHILDCARE,7406 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY,96.0
709357.0,2020/11/10 05:00:00+00,GRAB & GO,10501 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,97.0
709358.0,2020/11/10 05:00:00+00,CHONG GARDEN KY,10341 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,98.0
709359.0,2020/11/10 05:00:00+00,FAZOLI'S,10307 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,99.0
709361.0,2020/11/10 05:00:00+00,DOLLAR TREE #5046,10309 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,100.0
710092.0,2020/11/12 05:00:00+00,GRACIOUS PLENTY,9207 US HWY 42,40059.0,2020/11/12 05:00:00+00,4,SURVEY,101.0
710095.0,2020/11/12 05:00:00+00,BLACKSTONE GRILLE,9521 US HWY 42,40059.0,2020/11/12 05:00:00+00,4,SURVEY,102.0
708862.0,2020/11/13 05:00:00+00,IHOP,1401 S HURSTBOURNE PKWY,40222.0,2020/11/13 05:00:00+00,4,SURVEY,103.0
708863.0,2020/11/13 05:00:00+00,WAFFLE HOUSE #1111,9800 BLAIRWOOD RD,40243.0,2020/11/13 05:00:00+00,4,SURVEY,104.0
708864.0,2020/11/13 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,105.0
708865.0,2020/11/13 05:00:00+00,DERBY CITY PIZZA,9910 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,106.0
708866.0,2020/11/13 05:00:00+00,VALLARTA MEXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,107.0
708867.0,2020/11/13 05:00:00+00,SICHUAN GARDENS,9850 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,108.0
708868.0,2020/11/13 05:00:00+00,KROGER L-309,9812 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,109.0
708869.0,2020/11/13 05:00:00+00,CASK SOUTHERN KITCHEN & BAR,9980 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,110.0
709067.0,2020/11/13 05:00:00+00,EXPRESSWAY FOOD MART,1420 W BROADWAY,40203.0,2020/11/13 05:00:00+00,4,SURVEY,111.0
709068.0,2020/11/13 05:00:00+00,MCDONALD'S #4620,1212 W BROADWAY,40203.0,2020/11/13 05:00:00+00,4,SURVEY,112.0
709070.0,2020/11/13 05:00:00+00,WENDYS,1201 W BROADWAY,40212.0,2020/11/13 05:00:00+00,4,SURVEY,113.0
709077.0,2020/11/13 05:00:00+00,WEST 6TH BREWING,817 E. MARKET ST.,40206.0,2020/11/13 05:00:00+00,4,SURVEY,114.0
709206.0,2020/11/13 05:00:00+00,PROPHECY INK,907 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,115.0
709207.0,2020/11/13 05:00:00+00,HARD LIFE TATTOO,962 BAXTER AVE SUITE 201,40204.0,2020/11/13 05:00:00+00,4,SURVEY,116.0
709208.0,2020/11/13 05:00:00+00,MAMA TRIED,1052 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,117.0
709209.0,2020/11/13 05:00:00+00,SEAN SMALLWOOD PRESENTS IMPERIAL TATTOOS AND PIERC,972 BARRET AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,118.0
709210.0,2020/11/13 05:00:00+00,INK AND DAGGER TATTOO CO,2239 BARDSTOWN RD,40205.0,2020/11/13 05:00:00+00,4,SURVEY,119.0
709323.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #15669,1201 DIXIE HWY,40210.0,2020/11/13 05:00:00+00,4,SURVEY,120.0
709326.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #11904,2701 DIXIE HWY,40216.0,2020/11/13 05:00:00+00,4,SURVEY,121.0
709329.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #295,2625 ROCKFORD LN,40216.0,2020/11/13 05:00:00+00,4,SURVEY,122.0
709330.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #495,4443 CANE RUN RD,40216.0,2020/11/13 05:00:00+00,4,SURVEY,123.0
709332.0,2020/11/13 05:00:00+00,FAMILY DOLLAR #21031,3201 KRISTIN WAY,40216.0,2020/11/13 05:00:00+00,4,SURVEY,124.0
709334.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #6113,3517 CANE RUN RD,40211.0,2020/11/13 05:00:00+00,4,SURVEY,125.0
709336.0,2020/11/13 05:00:00+00,FAMILY DOLLAR #28696,3036 WILSON AVE,40211.0,2020/11/13 05:00:00+00,4,SURVEY,126.0
709392.0,2020/11/13 05:00:00+00,SUBWAY,1229 GOSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY,127.0
709393.0,2020/11/13 05:00:00+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY,128.0
709395.0,2020/11/13 05:00:00+00,DOUBLE DRAGON,1255 GOSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY,129.0
709399.0,2020/11/13 05:00:00+00,MALIBU JACK'S,1915 S HURSTBOURNE PKWY,40220.0,2020/11/13 05:00:00+00,4,SURVEY,130.0
709425.0,2020/11/13 05:00:00+00,ST. MATTHEWS MALL,5000 SHELBYVILLE RD,40207.0,2020/11/13 05:00:00+00,4,SURVEY,131.0
709777.0,2020/11/13 05:00:00+00,SPEEDWAY #9529,1415 LYNDON LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,132.0
709778.0,2020/11/13 05:00:00+00,TACO BELL #36164,7420 WESTPORT RD,40222.0,2020/11/13 05:00:00+00,4,SURVEY,133.0
709779.0,2020/11/13 05:00:00+00,QDOBA #2493,1321 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,134.0
709780.0,2020/11/13 05:00:00+00,BOOMBOZZ PIZZA AND WATCH BAR,1315 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,135.0
709781.0,2020/11/13 05:00:00+00,ZI OLIVE,1301 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,136.0
709782.0,2020/11/13 05:00:00+00,COMFY COW,1301 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,137.0
709783.0,2020/11/13 05:00:00+00,NAPA RIVER GRILL,1211 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,138.0
709784.0,2020/11/13 05:00:00+00,WESTPORT WHISKEY & WINE,1115 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,139.0
709785.0,2020/11/13 05:00:00+00,LOS AZTECAS,1107 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,140.0
709830.0,2020/11/13 05:00:00+00,RAMEN HOUSE,1250 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,141.0
709832.0,2020/11/13 05:00:00+00,OUTLOOK INN,916 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,142.0
709833.0,2020/11/13 05:00:00+00,FLANAGAN'S ALE HOUSE,934 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,143.0
709834.0,2020/11/13 05:00:00+00,NOWHERE BAR LOUISVILLE,1133 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,144.0
709835.0,2020/11/13 05:00:00+00,BACK DOOR,1250 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,145.0
709836.0,2020/11/13 05:00:00+00,NIRVANA,1047 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,146.0
709837.0,2020/11/13 05:00:00+00,MOLLY MALONES,933 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,147.0
709838.0,2020/11/13 05:00:00+00,CHIPOTLE,1075 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,148.0
709888.0,2020/11/13 05:00:00+00,EAGLE FOOD & BEER HALL,1314 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,149.0
709889.0,2020/11/13 05:00:00+00,DRAGON KINGS DAUGHTER,1126 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,150.0
709362.0,2020/11/10 05:00:00+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/11/10 05:00:00+00,4,SURVEY,151.0
709363.0,2020/11/10 05:00:00+00,THIRSTY HOUND,7207 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY,152.0
709363.0,2020/11/10 05:00:00+00,THIRSTY HOUND,7207 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY,153.0
709364.0,2020/11/10 05:00:00+00,TUMBLEWEED,9701 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,154.0
709365.0,2020/11/10 05:00:00+00,CIRCLE K #4703225,7201 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY,155.0
709366.0,2020/11/10 05:00:00+00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/11/10 05:00:00+00,4,SURVEY,156.0
709368.0,2020/11/10 05:00:00+00,TERRY ROAD VALERO,4950 TERRY RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY,157.0
709372.0,2020/11/10 05:00:00+00,MCDONALD'S,4306 BARDSTOWN RD,40218.0,2020/11/10 05:00:00+00,4,SURVEY,158.0
709373.0,2020/11/10 05:00:00+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/11/10 05:00:00+00,4,SURVEY,159.0
709374.0,2020/11/10 05:00:00+00,HIBACHI BUFFET,5372 DIXIE HWY,40216.0,2020/11/10 05:00:00+00,4,SURVEY,160.0
709375.0,2020/11/10 05:00:00+00,LAMP FALL AFRICAN & INTERNATIONAL GROCERY STORE,4222 BISHOP LN STE A,40218.0,2020/11/10 05:00:00+00,4,SURVEY,161.0
709376.0,2020/11/10 05:00:00+00,YUMMY POLLO,4222 BISHOP LN,40218.0,2020/11/10 05:00:00+00,4,SURVEY,162.0
709377.0,2020/11/10 05:00:00+00,BJ'S SPORTS PUB,8238 DIXIE HWY,40258.0,2020/11/10 05:00:00+00,4,SURVEY,163.0
709378.0,2020/11/10 05:00:00+00,COVER ALL CAFE,5001 STEPHAN DR,40258.0,2020/11/10 05:00:00+00,4,SURVEY,164.0
709379.0,2020/11/10 05:00:00+00,LAS CAZUELAS,4214 BISHOP LN,40218.0,2020/11/10 05:00:00+00,4,SURVEY,165.0
709380.0,2020/11/10 05:00:00+00,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2020/11/10 05:00:00+00,4,SURVEY,166.0
709381.0,2020/11/10 05:00:00+00,SHARETEA,3333 BARDSTOWN RD,40218.0,2020/11/10 05:00:00+00,4,SURVEY,167.0
709382.0,2020/11/10 05:00:00+00,CIRCLE K #4700111,9200 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,168.0
709383.0,2020/11/10 05:00:00+00,HEITZMAN BAKERY,3333 BARDSTOWN RD STE 1,40218.0,2020/11/10 05:00:00+00,4,SURVEY,169.0
709384.0,2020/11/10 05:00:00+00,EL TENAMPA BAR & GRILL,5410 DEL MARIA WAY,40291.0,2020/11/10 05:00:00+00,4,SURVEY,170.0
709385.0,2020/11/10 05:00:00+00,EL NOPAL,10626 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,171.0
709387.0,2020/11/10 05:00:00+00,LEE'S FAMOUS RECIPE,9813 OLD 3RD STREET RD,40272.0,2020/11/10 05:00:00+00,4,SURVEY,172.0
709394.0,2020/11/10 05:00:00+00,TK'S PUB & GRILL,5442 DEL MARIA WAY,40291.0,2020/11/10 05:00:00+00,4,SURVEY,173.0
710028.0,2020/11/10 05:00:00+00,MOJITO TAPAS RESTAURANT,2231 HOLIDAY MANOR CENTER,40222.0,2020/11/20 05:00:00+00,4,SURVEY,174.0
710029.0,2020/11/10 05:00:00+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2020/11/16 05:00:00+00,4,SURVEY,175.0
710031.0,2020/11/10 05:00:00+00,JASMINE ASIAN BISTRO,2420 LIME KILN LN,40222.0,2020/11/10 05:00:00+00,4,SURVEY,176.0
710034.0,2020/11/10 05:00:00+00,BEARNO'S PIZZA,9222 WESTPORT RD,40222.0,2020/11/10 05:00:00+00,4,SURVEY,177.0
710035.0,2020/11/10 05:00:00+00,CHEDDAR'S SCRATCH KITCHEN,10403 WESTPORT RD,40241.0,2020/11/10 05:00:00+00,4,SURVEY,178.0
710039.0,2020/11/10 05:00:00+00,JOY LUCK,9850 VON ALLMEN CT,40241.0,2020/11/10 05:00:00+00,4,SURVEY,179.0
710045.0,2020/11/10 05:00:00+00,WORLD OF BEER,9850 VON ALLMEN CT,40241.0,2020/11/10 05:00:00+00,4,SURVEY,180.0
710047.0,2020/11/10 05:00:00+00,RED ROBIN,9870 VON ALLMEN CT,40241.0,2020/11/10 05:00:00+00,4,SURVEY,181.0
713244.0,2020/11/10 05:00:00+00,CAPTAIN D'S #3615,5232 BARDSTOWN RD,40219.0,2020/11/10 05:00:00+00,4,SURVEY,182.0
713244.0,2020/11/10 05:00:00+00,CAPTAIN D'S #3615,5232 BARDSTOWN RD,40219.0,2020/11/10 05:00:00+00,4,SURVEY,183.0
709016.0,2020/11/11 05:00:00+00,MELLWOOD ARTS CENTER,1860 MELLWOOD AVE.,40206.0,2020/11/11 05:00:00+00,4,SURVEY,184.0
709037.0,2020/11/11 05:00:00+00,TOONERVILLE DELI,1201 S 1ST ST,40203.0,2020/11/11 05:00:00+00,4,SURVEY,185.0
709039.0,2020/11/11 05:00:00+00,FAMILY DOLLAR #21434,431 W OAK ST,40203.0,2020/11/11 05:00:00+00,4,SURVEY,186.0
709211.0,2020/11/11 05:00:00+00,WENDYS,3301 CANE RUN RD,40211.0,2020/11/11 05:00:00+00,4,SURVEY,187.0
709213.0,2020/11/11 05:00:00+00,MCDONALD'S,2500 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,4,SURVEY,188.0
709214.0,2020/11/11 05:00:00+00,WENDYS,4312 CANE RUN RD,40216.0,2020/11/11 05:00:00+00,4,SURVEY,189.0
709224.0,2020/11/11 05:00:00+00,WINGS STATION,2119 CRUMS LN,40216.0,2020/11/11 05:00:00+00,4,SURVEY,190.0
709228.0,2020/11/11 05:00:00+00,MOBY DICK,3802 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,4,SURVEY,191.0
709230.0,2020/11/11 05:00:00+00,PENN STATION,4000 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,4,SURVEY,192.0
709232.0,2020/11/11 05:00:00+00,INDI'S RESTAURANT,4590 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,4,SURVEY,193.0
709397.0,2020/11/11 05:00:00+00,PENN STATION #5,1933 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,194.0
709464.0,2020/11/11 05:00:00+00,BURGER KING #544,1820 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,195.0
709471.0,2020/11/11 05:00:00+00,KROGER L-743,12611 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY,196.0
709474.0,2020/11/11 05:00:00+00,AFC SUSHI @ KROGER #743,12611 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY,197.0
709475.0,2020/11/11 05:00:00+00,EL NOPAL,12613 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY,198.0
709479.0,2020/11/11 05:00:00+00,SPEEDWAY #9669,1830 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,199.0
709482.0,2020/11/11 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY,200.0
709485.0,2020/11/11 05:00:00+00,QDOBA #2753,1831 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,201.0
709487.0,2020/11/11 05:00:00+00,COOKIE DOUGH BLISS,3830 RUCKRIEGEL PKWY STE 102,40299.0,2020/11/18 05:00:00+00,4,SURVEY,202.0
709489.0,2020/11/11 05:00:00+00,ANGIO'S ITALIAN RESTAURANT,1915 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,203.0
709491.0,2020/11/11 05:00:00+00,TACO BELL LONG JOHN SILVERS,1805 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,204.0
709494.0,2020/11/11 05:00:00+00,THORNTONS #94,1804 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,205.0
709495.0,2020/11/11 05:00:00+00,HEALTHY JAMES,1929 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,206.0
709497.0,2020/11/11 05:00:00+00,KFC,1801 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY,207.0
709501.0,2020/11/11 05:00:00+00,HOMETOWN PIZZA,12607 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY,208.0
709504.0,2020/11/11 05:00:00+00,STARBUCKS #10595,12605 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY,209.0
709512.0,2020/11/11 05:00:00+00,HAPPY DRAGON,12613 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY,210.0
